4SVMRBF,0.5846268935851879,0.42611466960137545,0.32787492214055347,0.2222136914969232,0.6323849704134982,0.3705948083334247,8,0.5809648466716529,0.392671887571518,0.32148305599354604,0.2110480219409821,0.6369519025892697,0.3535293273727642
4SVMLN,0.5627454647465868,0.27949875782695766,0.2846344683542264,0.14052722491174935,0.6111083617448113,0.2820432360571221,16,0.5592744951383695,0.273937042561915,0.2811234594447777,0.12842392408930392,0.5861748373186545,0.27748372941927796
4RF,0.5672339629698897,0.39045019011736753,0.3479270150263071,0.22082150453345495,0.6488918922423191,0.3679641468280599,200,0.5648840688107704,0.40755269542672506,0.34493734074514326,0.21342234877284227,0.6422614193179399,0.3736398788459212
4ET,0.5619973817093697,0.36697081427837,0.33984162053697414,0.21146795849924785,0.6386161490036285,0.35288557493110717,100,0.5575916230366492,0.38624749515433116,0.3349124183576194,0.1966392929724493,0.631268967893152,0.3587528376521895
4XGB,0.5883673087712736,0.42344773598054,0.3417203125613083,0.24071124628773954,0.7057738732057972,0.37821938061423005,50,0.5798429319371727,0.38375180967334127,0.3346434426060331,0.22371555007170033,0.7044107958268206,0.35751914085713166
4LGBM,0.5857490181410137,0.4198217273347736,0.3354408605549532,0.23317609509662054,0.7046250684770982,0.3729176150253182,20,0.5789080029917726,0.4073141140490654,0.3404841791178025,0.22661867862435883,0.6973916023626346,0.3709128866228752
4MLP,0.5846268935851879,0.41232321194795696,0.3425022442212262,0.2357570140286961,0.6948816883384485,0.37418352622444356,50,0.5809648466716529,0.39219161172294714,0.3393698531999846,0.22863385042632373,0.6976959035382793,0.36387375792327575
4NB,0.5446044510940714,0.13617658062102506,0.25,0.0035969121290666236,0.6543683634096701,0.1763138774521676,NA,0.5448765893792071,0.38619786796334393,0.2501831501831502,0.016020081578625618,0.6418498955023804,0.3036551890956742
41NN,0.45240321675706,0.32407033200282126,0.323095623906761,0.11677608414803303,0.5487304159378407,0.323582243942237,NA,0.4465220643231114,0.30859668432890985,0.3089609263244737,0.10437285374581473,0.5393072842163158,0.30877869790980544
4DT,0.49635309519356646,0.31967192087007984,0.3143079134081924,0.13505299825688613,0.5629876839361442,0.31696722511133374,NA,0.49981301421091995,0.3210269329359672,0.3123877627240106,0.13066282733253518,0.5623608429936034,0.3166484328233885
4LR,0.5610622779128484,0.3961520706501812,0.2929382111932473,0.14453889275127457,0.6676809717040101,0.33681531141701065,10,0.5517950635751683,0.37904325674770256,0.2846843080048444,0.11554099881449029,0.6599510378759316,0.3251565039079031
4PLS,0.5599401533570226,0.40596931431307837,0.2861420902538547,0.13476960217008077,0.6647014333899972,0.33568268752674263,NA,0.5489902767389678,0.35705084112441793,0.27657968748818035,0.09933142357550599,0.6527631147907437,0.31170534119248866
