0,0.6540115952870769,0.5739735140438602,0.4866472237165177,0.39088073550236246,0.819118121954225,0.5267153604521819,0,0.6602468212415856,0.5739735140438602,0.4866472237165177,0.39296085581459694,0.819118121954225,0.522417129518594
1,0.659435197306901,0.5945409650416178,0.4664562510028072,0.3963985716441177,0.8214624079935487,0.5227673464683099,1,0.6546372475691847,0.5945409650416178,0.4664562510028072,0.383132174395666,0.8214624079935487,0.5054281218827049
2,0.6536375537684683,0.6138219614806302,0.4468069621391888,0.380982425689442,0.8079319053883317,0.5171647119851441,2,0.6593118922961855,0.6138219614806302,0.4468069621391888,0.3915101835430692,0.8079319053883317,0.4968712677397056
3,0.6528894707312511,0.5944024537101575,0.47488754093911156,0.3835293375496659,0.8200857393423768,0.5279658857430491,3,0.6593118922961855,0.5944024537101575,0.47488754093911156,0.39062811200930614,0.8200857393423768,0.4757405009791472
4,0.6480269309893398,0.6433715765120372,0.41984242289997403,0.36734805724950786,0.8004701423158664,0.5081097157433425,4,0.6516454749439042,0.6433715765120372,0.41984242289997403,0.37545517914546317,0.8004701423158664,0.4813713480794324
5,0.6644847578081167,0.5841220746986198,0.44697709646345485,0.40540282610101325,0.8083341032626833,0.5064288600576495,5,0.650149588631264,0.5841220746986198,0.44697709646345485,0.37260142098873905,0.8083341032626833,0.46389976530536553
6,0.6579390312324668,0.5899064819112109,0.4554213427884532,0.3917183468510936,0.8197826797330188,0.5140129168355474,6,0.650523560209424,0.5899064819112109,0.4554213427884532,0.3726937696935997,0.8197826797330188,0.500961423331974
7,0.6624275294557695,0.5743360507683946,0.4616462476017559,0.4027747729421086,0.8150615389121251,0.5118621874461949,7,0.655946148092745,0.5743360507683946,0.4616462476017559,0.3833071204120456,0.8150615389121251,0.45681916831626135
8,0.656068823639424,0.5719853711151287,0.4727850647173485,0.39064247990039247,0.8192022462671327,0.5176757140616562,8,0.6656694091249065,0.5719853711151287,0.4727850647173485,0.40416781786380457,0.8192022462671327,0.5152364060207157
9,0.6491490555451656,0.6092730455289719,0.4407090102922452,0.37186611339328973,0.8089123443530776,0.5114603995452194,9,0.6636125654450262,0.6092730455289719,0.4407090102922452,0.40011010516545614,0.8089123443530776,0.503512516756629
