round_epochs,loss,accuracy,precision,recall,matthews,f1score,val_loss,val_accuracy,val_precision,val_recall,val_matthews,val_f1score,dropout,num_neurons,batch_size,epochs,lr
4,0.8674640655517578,0.6290322542190552,0.7029439210891724,0.47837838530540466,0.4251983165740967,0.5647981762886047,1.2686665058135986,0.49363866448402405,0.5115053653717041,0.347777783870697,0.20692601799964905,0.40777134895324707,0.4,16,16,32,0.01
9,0.4739907383918762,0.825127363204956,0.8751319646835327,0.7472972869873047,0.7247632145881653,0.804528534412384,1.0690313577651978,0.5445292592048645,0.5854670405387878,0.44083333015441895,0.3137277364730835,0.5002926588058472,0.4,16,16,32,0.001
4,1.037731647491455,0.4830220639705658,0.4530414342880249,0.15287162363529205,0.12468812614679337,0.20650912821292877,1.044496774673462,0.4783715009689331,0.5198484659194946,0.24694444239139557,0.16409820318222046,0.32970917224884033,0.4,16,16,32,0.0001
10,0.6299666166305542,0.7402377128601074,0.8321875929832458,0.6383445858955383,0.620901346206665,0.7186732292175293,2.081021547317505,0.48346054553985596,0.47782260179519653,0.36444443464279175,0.18299472332000732,0.41131341457366943,0.4,16,16,64,0.01
15,0.2294321358203888,0.9202037453651428,0.9365695118904114,0.8984797596931458,0.8773735761642456,0.9165295958518982,1.4140987396240234,0.5699745416641235,0.5673664212226868,0.5083333253860474,0.32545867562294006,0.5344179272651672,0.4,16,16,64,0.001
20,0.7088323831558228,0.7147707939147949,0.8219560980796814,0.5479729771614075,0.5521742105484009,0.6529252529144287,0.9626369476318359,0.5292620658874512,0.6419999599456787,0.3513889014720917,0.31427592039108276,0.4463856518268585,0.4,16,16,64,0.0001
4,0.5562626719474792,0.7504244446754456,0.836252748966217,0.6557952165603638,0.6343988180160522,0.7335860729217529,1.7694493532180786,0.46310433745384216,0.49708685278892517,0.3910256624221802,0.2070319801568985,0.43639451265335083,0.4,16,32,32,0.01
8,0.4434554874897003,0.8353140950202942,0.8875969648361206,0.7765073180198669,0.7546728253364563,0.8273149728775024,1.1357702016830444,0.5190839767456055,0.5331816077232361,0.4318910241127014,0.2593269348144531,0.4758106768131256,0.4,16,32,32,0.001
4,1.031775712966919,0.48132428526878357,0.5402407050132751,0.12266112864017487,0.12360428273677826,0.19348281621932983,1.0478383302688599,0.4783715009689331,0.5626527070999146,0.16987179219722748,0.15365639328956604,0.2531675100326538,0.4,16,32,32,0.0001
13,0.3830590844154358,0.8565365076065063,0.8958187699317932,0.813994288444519,0.7869638204574585,0.8523669838905334,2.8249592781066895,0.5190839767456055,0.5131385326385498,0.4377670884132385,0.24313759803771973,0.47175219655036926,0.4,16,32,64,0.01
14,0.2468123883008957,0.9210526347160339,0.9446538686752319,0.8894230723381042,0.8773107528686523,0.9157050848007202,1.375763177871704,0.5343511700630188,0.5530924201011658,0.4909188151359558,0.30117928981781006,0.5195872783660889,0.4,16,32,64,0.001
33,0.618567705154419,0.764855682849884,0.8256223797798157,0.6543009281158447,0.6257272958755493,0.7288817763328552,0.9784497022628784,0.5394402146339417,0.5932328104972839,0.3993055522441864,0.297078400850296,0.4762827455997467,0.4,16,32,64,0.0001
4,0.463126003742218,0.7903226017951965,0.8479064106941223,0.7122976183891296,0.680952250957489,0.7735574245452881,1.947298526763916,0.5063613057136536,0.5293938517570496,0.4295634925365448,0.2507230341434479,0.4730627238750458,0.4,16,64,32,0.01
11,0.4170892536640167,0.8438030481338501,0.9024882912635803,0.7777075171470642,0.7667867541313171,0.8348003625869751,1.1796050071716309,0.5419847369194031,0.5486469864845276,0.4293154776096344,0.2727864682674408,0.4808180630207062,0.4,16,64,32,0.001
4,1.0335570573806763,0.49405771493911743,0.5373775362968445,0.14663462340831757,0.13482804596424103,0.22750099003314972,1.0397573709487915,0.4783715009689331,0.5386646389961243,0.2348710298538208,0.17940305173397064,0.32625439763069153,0.4,16,64,32,0.0001
14,0.27838465571403503,0.8913412690162659,0.9103827476501465,0.8686107993125916,0.8360329270362854,0.8887267708778381,3.324688196182251,0.508905827999115,0.5360954999923706,0.4583333134651184,0.2695285677909851,0.49074646830558777,0.4,16,64,64,0.01
11,0.3442659378051758,0.8735144138336182,0.9096159934997559,0.8250253200531006,0.8049174547195435,0.864875078201294,1.2595443725585938,0.5318065881729126,0.5627743005752563,0.4360118806362152,0.28676459193229675,0.4892478585243225,0.4,16,64,64,0.001
25,0.7879912853240967,0.647707998752594,0.7855120897293091,0.4781756103038788,0.48230528831481934,0.5929372906684875,0.9994159936904907,0.516539454460144,0.6968603134155273,0.2616567313671112,0.2853796184062958,0.3764615058898926,0.4,16,64,64,0.0001
4,0.6028867959976196,0.8056027293205261,0.8476402163505554,0.7675675749778748,0.7172083258628845,0.8042054772377014,4.130703926086426,0.5267175436019897,0.5145859718322754,0.47388890385627747,0.25956666469573975,0.492701917886734,0.4,32,16,32,0.01
6,0.19815102219581604,0.9397283792495728,0.9634615778923035,0.9206081032752991,0.9141082763671875,0.9408720135688782,1.4939943552017212,0.5419847369194031,0.5446685552597046,0.5008333325386047,0.29958221316337585,0.521274983882904,0.4,32,16,32,0.001
14,0.5859045386314392,0.7657045722007751,0.8459516763687134,0.6766892075538635,0.6561818718910217,0.747815728187561,1.0103651285171509,0.5419847369194031,0.6037376523017883,0.4308333098888397,0.32245934009552,0.49844595789909363,0.4,32,16,32,0.0001
14,0.7094153761863708,0.8455008268356323,0.8843863010406494,0.7880067825317383,0.7601028084754944,0.8314312100410461,7.274866104125977,0.5012722611427307,0.5157667398452759,0.460277795791626,0.2503635287284851,0.4851147532463074,0.4,32,16,64,0.01
8,0.16887328028678894,0.950764000415802,0.9614443182945251,0.9243243336677551,0.9151622653007507,0.9417734146118164,1.6236016750335693,0.5038167834281921,0.5178564786911011,0.47361111640930176,0.2600647807121277,0.4939732849597931,0.4,32,16,64,0.001
13,0.615473210811615,0.7657045722007751,0.8450940847396851,0.6614865064620972,0.6444209814071655,0.7396126985549927,0.99407958984375,0.554707407951355,0.6204676628112793,0.4072222113609314,0.3256884515285492,0.486505925655365,0.4,32,16,64,0.0001
7,0.4048580229282379,0.853989839553833,0.8971983194351196,0.8064578771591187,0.782326340675354,0.8485772013664246,4.731227397918701,0.5063613057136536,0.5095208883285522,0.44391027092933655,0.23961755633354187,0.4739263355731964,0.4,32,32,32,0.01
8,0.22452382743358612,0.9286926984786987,0.9521158337593079,0.9070945978164673,0.8955399990081787,0.9287089705467224,1.4289109706878662,0.5139949321746826,0.5293651223182678,0.4703525900840759,0.27049270272254944,0.4973503649234772,0.4,32,32,32,0.001
13,0.7195935249328613,0.7181664109230042,0.8357712030410767,0.5390462875366211,0.5567801594734192,0.6519510746002197,0.9686858654022217,0.5394402146339417,0.6494667530059814,0.3597756624221802,0.3206281065940857,0.45980364084243774,0.4,32,32,32,0.0001
10,0.4402298331260681,0.8658743500709534,0.8936355113983154,0.8288721442222595,0.7950483560562134,0.8595576286315918,5.03561544418335,0.45038166642189026,0.44707947969436646,0.4030448794364929,0.15869294106960297,0.42362260818481445,0.4,32,32,64,0.01
14,0.10980594903230667,0.9728353023529053,0.979135274887085,0.9594594836235046,0.9542554020881653,0.9690355062484741,2.035181760787964,0.5343511700630188,0.5231637358665466,0.4943910241127014,0.2742103934288025,0.5079792737960815,0.4,32,32,64,0.001
12,0.7152692079544067,0.7122241258621216,0.8412390351295471,0.5328742265701294,0.5562860369682312,0.6492397785186768,0.9830181002616882,0.5139949321746826,0.6197525858879089,0.3659188151359558,0.3021010756492615,0.4570198655128479,0.4,32,32,64,0.0001
4,0.2565518617630005,0.901528000831604,0.9313364624977112,0.8627909421920776,0.8478726744651794,0.8952345848083496,3.427818775177002,0.47328245639801025,0.47312432527542114,0.4273313581943512,0.19362270832061768,0.4488125443458557,0.4,32,64,32,0.01
7,0.3073957860469818,0.8955857157707214,0.9199541807174683,0.8496963381767273,0.8299886584281921,0.8832892179489136,1.2584818601608276,0.4987277388572693,0.5081202983856201,0.4270833134651184,0.23197387158870697,0.4637184739112854,0.4,32,64,32,0.001
17,0.7174883484840393,0.7198641896247864,0.8581454753875732,0.5368800163269043,0.5704114437103271,0.6575605869293213,0.9876716136932373,0.5267175436019897,0.6110892295837402,0.4052579402923584,0.31572285294532776,0.4863324761390686,0.4,32,64,32,0.0001
7,0.2061062753200531,0.9235993027687073,0.9500312805175781,0.8915106058120728,0.882737934589386,0.9194567799568176,4.542515754699707,0.4987277388572693,0.5221162438392639,0.4970238208770752,0.27343565225601196,0.5091413259506226,0.4,32,64,64,0.01
10,0.2077726125717163,0.9295415878295898,0.9498463869094849,0.9108046293258667,0.8964692950248718,0.9296895265579224,1.4569066762924194,0.5394402146339417,0.5615394711494446,0.4898313581943512,0.30772146582603455,0.5214897394180298,0.4,32,64,64,0.001
18,0.6748648285865784,0.7512733340263367,0.8408820033073425,0.5921052694320679,0.5969482660293579,0.6937336921691895,0.9774019122123718,0.5139949321746826,0.602351188659668,0.4117063581943512,0.3103984296321869,0.4886060357093811,0.4,32,64,64,0.0001
4,1.0320419073104858,0.8455008268356323,0.8594377040863037,0.8229730129241943,0.7639252543449402,0.8402395844459534,9.201803207397461,0.4656488597393036,0.46619412302970886,0.4402777850627899,0.18976211547851562,0.45204979181289673,0.4,64,16,32,0.01
6,0.10016338527202606,0.9753820300102234,0.9835423827171326,0.9606419205665588,0.9584545493125916,0.9715679287910461,1.908481240272522,0.5241730213165283,0.5251446962356567,0.4947222173213959,0.2749955356121063,0.5090612173080444,0.4,64,16,32,0.001
12,0.43899646401405334,0.8582342863082886,0.9063111543655396,0.7910472750663757,0.7786205410957336,0.8425629138946533,1.0509366989135742,0.5343511700630188,0.5922026634216309,0.45916667580604553,0.3268781900405884,0.5154381394386292,0.4,64,16,32,0.0001
8,1.025486946105957,0.8599320650100708,0.8795067071914673,0.8395270109176636,0.7920054197311401,0.8584156036376953,16.582448959350586,0.48091602325439453,0.4669102132320404,0.44333332777023315,0.19083404541015625,0.4543679356575012,0.4,64,16,64,0.01
7,0.09725756198167801,0.9770798087120056,0.9810248613357544,0.9690878391265869,0.9627993702888489,0.9748498797416687,1.938037395477295,0.5139949321746826,0.5223277807235718,0.48277777433395386,0.2695443034172058,0.5005449652671814,0.4,64,16,64,0.001
13,0.4392751455307007,0.8667232394218445,0.9031781554222107,0.7907094955444336,0.7758654952049255,0.8409499526023865,1.0561493635177612,0.5241730213165283,0.5569443702697754,0.4377777874469757,0.2851663827896118,0.48871567845344543,0.4,64,16,64,0.0001
4,0.406807541847229,0.8735144138336182,0.8947945833206177,0.8497270941734314,0.8106042146682739,0.8713117837905884,4.333552837371826,0.48346054553985596,0.47117331624031067,0.4329594075679779,0.19416768848896027,0.4509527385234833,0.4,64,32,32,0.01
4,0.26498159766197205,0.9151103496551514,0.9404213428497314,0.8858498334884644,0.8715007901191711,0.9115778207778931,1.3730566501617432,0.49363866448402405,0.5277847647666931,0.4620726704597473,0.2646537721157074,0.49209994077682495,0.4,64,32,32,0.001
11,0.6069077253341675,0.7792869210243225,0.8639529347419739,0.6570945978164673,0.6553738117218018,0.7441734075546265,1.0083640813827515,0.5216284990310669,0.5920455455780029,0.4129273295402527,0.3021671175956726,0.4843372702598572,0.4,64,32,32,0.0001
7,0.41788730025291443,0.8930390477180481,0.9154238104820251,0.8702573180198669,0.8412321209907532,0.8916878700256348,8.746933937072754,0.4885496199131012,0.4831598699092865,0.4607371985912323,0.21720319986343384,0.47147876024246216,0.4,64,32,64,0.01
8,0.09600353986024857,0.9770798087120056,0.9871074557304382,0.9668659567832947,0.9656418561935425,0.9767557382583618,1.8354119062423706,0.508905827999115,0.510590136051178,0.47275641560554504,0.2524234652519226,0.49048149585723877,0.4,64,32,64,0.001
11,0.5796555280685425,0.8064516186714172,0.8726550936698914,0.6853560209274292,0.6806407570838928,0.7663329839706421,0.994240403175354,0.5292620658874512,0.5752115249633789,0.3621794879436493,0.26535385847091675,0.4430404007434845,0.4,64,32,64,0.0001
7,0.19864177703857422,0.9337860941886902,0.9436442852020264,0.9187120199203491,0.8973708152770996,0.930923342704773,5.445139408111572,0.46055978536605835,0.4366433620452881,0.4179067611694336,0.14816367626190186,0.427002876996994,0.4,64,64,32,0.01
4,0.4218441843986511,0.852292001247406,0.8941411375999451,0.7975075840950012,0.7740039825439453,0.8427804708480835,1.171728491783142,0.5063613057136536,0.5518965125083923,0.4295634925365448,0.2736538052558899,0.4822196066379547,0.4,64,64,32,0.001
11,0.7308716773986816,0.735144317150116,0.8579220175743103,0.5496584177017212,0.5799201726913452,0.6682348251342773,0.9894071221351624,0.5241730213165283,0.633023738861084,0.389384925365448,0.3211786448955536,0.4815182387828827,0.4,64,64,32,0.0001
13,0.2983042001724243,0.9422750473022461,0.9560245871543884,0.9313638806343079,0.9160670042037964,0.9434852600097656,12.835211753845215,0.47073790431022644,0.453113317489624,0.4404761791229248,0.1755247563123703,0.44662049412727356,0.4,64,64,64,0.01
9,0.13053447008132935,0.9668930172920227,0.9759883880615234,0.9536310434341431,0.9475188255310059,0.9645814299583435,1.6446439027786255,0.5368956923484802,0.5082739591598511,0.4536210596561432,0.24573513865470886,0.47845572233200073,0.4,64,64,64,0.001
