round_epochs,loss,accuracy,precision,recall,matthews,f1score,val_loss,val_accuracy,val_precision,val_recall,val_matthews,val_f1score,dropout,num_neurons,batch_size,epochs,lr
5,1.046791672706604,0.5025466680526733,0.6506757140159607,0.11165539920330048,0.1841401904821396,0.18469534814357758,1.2954912185668945,0.47328245639801025,0.4646666646003723,0.08944444358348846,0.06970001757144928,0.14642107486724854,0.4,16,16,32,0.01
9,0.5448974967002869,0.7877758741378784,0.8444032073020935,0.7042229771614075,0.672907829284668,0.7660050392150879,1.2552311420440674,0.49363866448402405,0.5047374963760376,0.35722219944000244,0.19960613548755646,0.41598933935165405,0.4,16,16,32,0.001
7,1.0001964569091797,0.4923599362373352,0.600178062915802,0.28108108043670654,0.24207133054733276,0.36999544501304626,1.047749400138855,0.47328245639801025,0.5325454473495483,0.28083333373069763,0.1897180676460266,0.3613780736923218,0.4,16,16,32,0.0001
16,1.0470086336135864,0.4906621277332306,0.5608108043670654,0.067229725420475,0.14119940996170044,0.116963230073452,1.160764455795288,0.47073790431022644,0.26999998092651367,0.029999999329447746,0.042717114090919495,0.05234398692846298,0.4,16,16,64,0.01
18,0.29544711112976074,0.8904923796653748,0.9075196981430054,0.8555743098258972,0.8248000144958496,0.8799977898597717,1.5404610633850098,0.46310433745384216,0.4732343554496765,0.4052777886390686,0.18680764734745026,0.43608641624450684,0.4,16,16,64,0.001
8,1.0025540590286255,0.5135823488235474,0.5766745209693909,0.21976351737976074,0.1902371197938919,0.307647168636322,1.0338088274002075,0.49618321657180786,0.5314920544624329,0.2663888931274414,0.1830284744501114,0.34918349981307983,0.4,16,16,64,0.0001
7,0.981099009513855,0.5016977787017822,0.8264264464378357,0.11103169620037079,0.22312875092029572,0.19135649502277374,1.1123712062835693,0.4783715009689331,0.553113579750061,0.10336538404226303,0.12605799734592438,0.1726568639278412,0.4,16,32,32,0.01
4,0.9240405559539795,0.5730050802230835,0.6990912556648254,0.3060030937194824,0.3164377808570862,0.4185052216053009,1.0389482975006104,0.48346054553985596,0.5762182474136353,0.17200854420661926,0.17138515412807465,0.2618945240974426,0.4,16,32,32,0.001
10,1.0067588090896606,0.511035680770874,0.6023223400115967,0.23427754640579224,0.21683813631534576,0.332594096660614,1.0479998588562012,0.4783715009689331,0.472047358751297,0.2166132628917694,0.127464160323143,0.293486624956131,0.4,16,32,32,0.0001
7,0.9739137291908264,0.5025466680526733,0.8617175221443176,0.1481938660144806,0.27022498846054077,0.2478533536195755,1.1696257591247559,0.47328245639801025,0.4130952060222626,0.07932692021131516,0.0644359365105629,0.13226071000099182,0.4,16,32,64,0.01
