round_epochs,loss,accuracy,precision,recall,matthews,f1score,val_loss,val_accuracy,val_precision,val_recall,val_matthews,val_f1score,dropout,num_neurons,batch_size,epochs
4,0.9753912091255188,0.5348047614097595,0.6296361684799194,0.26249998807907104,0.25235235691070557,0.363061785697937,1.057471752166748,0.47328245639801025,0.5170952081680298,0.1738888919353485,0.13595068454742432,0.2531392574310303,0.1,16,16,32
9,0.756096601486206,0.6808149218559265,0.749369740486145,0.5540540814399719,0.504121720790863,0.6334848999977112,1.1003565788269043,0.4885496199131012,0.52414470911026,0.3288888931274414,0.20543719828128815,0.3995242416858673,0.1,16,16,64
7,0.8360831141471863,0.6298811435699463,0.7129802703857422,0.44873958826065063,0.4158230721950531,0.5484937429428101,1.0635559558868408,0.48346054553985596,0.5307542681694031,0.31891027092933655,0.21129490435123444,0.3953644037246704,0.1,16,32,32
27,0.3555605709552765,0.8692699670791626,0.8914788961410522,0.8334848880767822,0.796848475933075,0.8610128164291382,1.1961848735809326,0.5292620658874512,0.5376788377761841,0.4655448794364929,0.27596086263656616,0.49811413884162903,0.1,16,32,64
25,0.3800465762615204,0.8573853969573975,0.8736943602561951,0.8090839982032776,0.7663136124610901,0.8398209810256958,1.141006588935852,0.516539454460144,0.5367223024368286,0.4494047462940216,0.26784494519233704,0.48894110321998596,0.1,16,64,32
22,0.3777886927127838,0.8573853969573975,0.8873415589332581,0.8200278282165527,0.7842336297035217,0.8521144390106201,1.0950756072998047,0.5597964525222778,0.5431500673294067,0.4491567611694336,0.2743569612503052,0.4910655617713928,0.1,16,64,64
7,0.4450814723968506,0.8268251419067383,0.8557097911834717,0.7810810804367065,0.7326700687408447,0.8147400617599487,1.37437903881073,0.4529262185096741,0.4784501791000366,0.39472222328186035,0.18598772585391998,0.4309651851654053,0.1,32,16,32
15,0.21583126485347748,0.9159592390060425,0.9241152405738831,0.9006757140159607,0.8697765469551086,0.9118677973747253,1.5451363325119019,0.5470737814903259,0.5472106337547302,0.5063889026641846,0.3063158094882965,0.5252355337142944,0.1,32,16,64
9,0.3422248363494873,0.8735144138336182,0.8975884914398193,0.8455041646957397,0.8097490668296814,0.8703573942184448,1.1954573392868042,0.5318065881729126,0.5306977033615112,0.44738247990608215,0.26385948061943054,0.48463866114616394,0.1,32,32,32
8,0.35092318058013916,0.8718166351318359,0.8931862115859985,0.8328351974487305,0.7974657416343689,0.8612289428710938,1.209537386894226,0.5292620658874512,0.5303084850311279,0.4569978713989258,0.26674720644950867,0.4899638891220093,0.1,32,32,64
11,0.35400840640068054,0.8709677457809448,0.8949635028839111,0.837740421295166,0.8026067614555359,0.8651212453842163,1.1951544284820557,0.5521628260612488,0.5431005358695984,0.478422611951828,0.2876455783843994,0.5082980394363403,0.1,32,64,32
14,0.29143622517585754,0.8947368264198303,0.920640766620636,0.8758856058120728,0.8489874005317688,0.8976299166679382,1.2653807401657104,0.5470737814903259,0.5214460492134094,0.4647817611694336,0.26154235005378723,0.49110984802246094,0.1,32,64,64
7,0.22007127106189728,0.9244481921195984,0.9291907548904419,0.9023649096488953,0.874448299407959,0.9151040315628052,1.4856704473495483,0.5292620658874512,0.5408846139907837,0.5038889050483704,0.2968765199184418,0.5211475491523743,0.1,64,16,32
10,0.13703703880310059,0.9592529535293579,0.9623498916625977,0.9466216564178467,0.9321240782737732,0.9542196989059448,1.8956944942474365,0.5267175436019897,0.5224524140357971,0.4983333349227905,0.2759098708629608,0.5096181631088257,0.1,64,16,64
7,0.23212498426437378,0.9210526347160339,0.9347671270370483,0.9067047834396362,0.8821207284927368,0.9202962517738342,1.3574681282043457,0.554707407951355,0.5481179356575012,0.5016025900840759,0.30212318897247314,0.523554801940918,0.1,64,32,32
14,0.10892179608345032,0.9685908555984497,0.9702744483947754,0.9588747620582581,0.9471576809883118,0.9643751382827759,1.8172653913497925,0.5318065881729126,0.5203856825828552,0.4967948794364929,0.2717404067516327,0.5081140995025635,0.1,64,32,64
6,0.3540478050708771,0.8803055882453918,0.9021602272987366,0.8397014141082764,0.8094220757484436,0.8695899844169617,1.1417516469955444,0.5292620658874512,0.5113624334335327,0.4268353283405304,0.23545154929161072,0.46493223309516907,0.1,64,64,32
10,0.19459708034992218,0.9380305409431458,0.9510154724121094,0.9211158752441406,0.9048600196838379,0.935724139213562,1.4182990789413452,0.5470737814903259,0.5446991324424744,0.4851190447807312,0.29236891865730286,0.5128228068351746,0.1,64,64,64
5,0.15644057095050812,0.9490662217140198,0.9526464343070984,0.9375,0.9180269837379456,0.9448287487030029,1.7733547687530518,0.516539454460144,0.5157381296157837,0.4863888919353485,0.26370367407798767,0.5001189112663269,0.1,128,16,32
10,0.07127410173416138,0.9762309193611145,0.9771396517753601,0.9729729890823364,0.9626279473304749,0.974989116191864,2.569232225418091,0.5063613057136536,0.49971431493759155,0.4808333218097687,0.24319106340408325,0.48980575799942017,0.1,128,16,64
5,0.18400683999061584,0.9431239366531372,0.9522274136543274,0.9310031533241272,0.912874698638916,0.9412996172904968,1.6008938550949097,0.516539454460144,0.5169429779052734,0.48237180709838867,0.2615153193473816,0.49875640869140625,0.1,128,32,32
21,0.024383826181292534,0.9949066042900085,0.995749831199646,0.9915540814399719,0.9904998540878296,0.9936186075210571,2.952972888946533,0.5139949321746826,0.5089775323867798,0.4919871985912323,0.2561325132846832,0.5001658201217651,0.1,128,32,64
6,0.17704153060913086,0.9575551748275757,0.9680218696594238,0.9412322640419006,0.9322925209999084,0.9544000029563904,1.378732442855835,0.5318065881729126,0.5071131587028503,0.4513888955116272,0.241892471909523,0.4774167537689209,0.1,128,64,32
8,0.10520555824041367,0.9787775874137878,0.9842032194137573,0.9736841917037964,0.9685104489326477,0.9788565635681152,1.6337804794311523,0.5419847369194031,0.5249508023262024,0.4851190447807312,0.27131861448287964,0.5041546821594238,0.1,128,64,64
5,0.09600476920604706,0.9677419066429138,0.9731982350349426,0.9623311161994934,0.9517473578453064,0.9675893783569336,2.196650266647339,0.5114504098892212,0.5077857375144958,0.49138888716697693,0.25712379813194275,0.49923428893089294,0.1,256,16,32
7,0.037775252014398575,0.988964319229126,0.9898648858070374,0.9873310923576355,0.982910692691803,0.9885571599006653,2.7216765880584717,0.508905827999115,0.49498412013053894,0.4838888943195343,0.23939542472362518,0.4891899526119232,0.1,256,16,64
7,0.03532211855053902,0.9966044425964355,0.9982835650444031,0.9923986196517944,0.9930383563041687,0.9952943325042725,2.118664503097534,0.5343511700630188,0.5135684013366699,0.5002670884132385,0.2644396424293518,0.506742537021637,0.1,256,32,32
8,0.03384087234735489,0.9940577149391174,0.9966216087341309,0.9913591742515564,0.9910010099411011,0.9939466714859009,2.300415277481079,0.5267175436019897,0.5161668062210083,0.4991987347602844,0.2669389545917511,0.507372260093689,0.1,256,32,64
