round_epochs,loss,accuracy,precision,recall,matthews,f1score,val_loss,val_accuracy,val_precision,val_recall,val_matthews,val_f1score,dropout,num_neurons,batch_size,epochs,lr
8,1.0086003541946411,0.5050933957099915,0.7511261105537415,0.08885134756565094,0.18883389234542847,0.15539920330047607,1.126240849494934,0.468193382024765,0.3513333201408386,0.03999999910593033,0.04178497940301895,0.07014181464910507,0.4,16,16,32,0.01
5,0.796002984046936,0.6528013348579407,0.7662948966026306,0.48716214299201965,0.473984032869339,0.5911619067192078,1.1020680665969849,0.4554707407951355,0.45397692918777466,0.24027778208255768,0.11870694905519485,0.3086966276168823,0.4,16,16,32,0.001
6,1.0107457637786865,0.5,0.5940088033676147,0.2797297537326813,0.23582053184509277,0.37174883484840393,1.063513994216919,0.46310433745384216,0.5192381143569946,0.12999999523162842,0.11994309723377228,0.20241336524486542,0.4,16,16,32,0.0001
10,1.0137064456939697,0.5033955574035645,0.6177927255630493,0.08277027308940887,0.16513307392597198,0.14048422873020172,1.0920169353485107,0.47073790431022644,0.3933333456516266,0.04694444686174393,0.08267628401517868,0.08314274996519089,0.4,16,16,64,0.01
7,0.6643506288528442,0.7130730152130127,0.7863824963569641,0.6000000238418579,0.5621210336685181,0.6770633459091187,1.1361726522445679,0.47073790431022644,0.4931616485118866,0.30472221970558167,0.16892234981060028,0.3720008134841919,0.4,16,16,64,0.001
13,0.9543232321739197,0.5551782846450806,0.6809836030006409,0.3216215968132019,0.31453877687454224,0.42931997776031494,1.068013072013855,0.44783714413642883,0.4970880448818207,0.24833333492279053,0.15301533043384552,0.32622799277305603,0.4,16,16,64,0.0001
4,0.9937076568603516,0.4915110468864441,0.8113899230957031,0.09706341475248337,0.2001381516456604,0.17025849223136902,1.142615795135498,0.4783715009689331,0.6589743494987488,0.0590277761220932,0.12095845490694046,0.1057695597410202,0.4,16,32,32,0.01
7,0.7239271402359009,0.706281840801239,0.7782518267631531,0.5335239171981812,0.5134093165397644,0.6303232312202454,1.0938352346420288,0.42748090624809265,0.4940067529678345,0.25641024112701416,0.15292364358901978,0.33483579754829407,0.4,16,32,32,0.001
5,1.0551389455795288,0.48726654052734375,0.5018801689147949,0.21907484531402588,0.14643199741840363,0.30074942111968994,1.0505744218826294,0.47328245639801025,0.4906899034976959,0.12980769574642181,0.11363129317760468,0.20300179719924927,0.4,16,32,32,0.0001
8,0.9640553593635559,0.4974533021450043,0.7915877103805542,0.14013773202896118,0.23980748653411865,0.23378954827785492,1.3947337865829468,0.46055978536605835,0.4128205180168152,0.07825855165719986,0.04803900420665741,0.12953580915927887,0.4,16,32,64,0.01
7,0.7569659352302551,0.6740237474441528,0.7837663888931274,0.5016891956329346,0.4970856308937073,0.609896719455719,1.1025155782699585,0.47328245639801025,0.48404979705810547,0.25747865438461304,0.14751604199409485,0.3355303406715393,0.4,16,32,64,0.001
8,1.014735460281372,0.5067911744117737,0.6010485887527466,0.1995842009782791,0.19177374243736267,0.2871621251106262,1.065984845161438,0.47073790431022644,0.49773311614990234,0.3274572789669037,0.18500839173793793,0.3935222029685974,0.4,16,32,64,0.0001
6,0.9675940871238708,0.509337842464447,0.7571994066238403,0.1729504019021988,0.2561463415622711,0.280048131942749,1.1642733812332153,0.47328245639801025,0.5566267371177673,0.0917658731341362,0.10797738283872604,0.1563340127468109,0.4,16,64,32,0.01
4,0.9246353507041931,0.5662139058113098,0.6961511969566345,0.3224949240684509,0.3241211175918579,0.43372902274131775,1.085500955581665,0.44783714413642883,0.5397765636444092,0.1994047611951828,0.16263063251972198,0.2890189290046692,0.4,16,64,32,0.001
4,1.0712436437606812,0.45585739612579346,0.4870736002922058,0.16883856058120728,0.11665873974561691,0.2501288950443268,1.0875461101531982,0.4351145029067993,0.42205366492271423,0.14533731341362,0.06463072448968887,0.21411360800266266,0.4,16,64,32,0.0001
8,0.9221907258033752,0.5271646976470947,0.9011549949645996,0.17586033046245575,0.3109959065914154,0.2873725891113281,1.3421989679336548,0.47328245639801025,0.5542457699775696,0.1210317462682724,0.13134309649467468,0.19703570008277893,0.4,16,64,64,0.01
8,0.7344483137130737,0.6876060962677002,0.7915670275688171,0.5152454376220703,0.5110846161842346,0.6234462261199951,1.1475647687911987,0.468193382024765,0.46355581283569336,0.2527281641960144,0.13069847226142883,0.3254818320274353,0.4,16,64,64,0.001
7,1.0340802669525146,0.49490663409233093,0.5176541209220886,0.21811741590499878,0.1575946807861328,0.3045811951160431,1.0560047626495361,0.48091602325439453,0.5496720671653748,0.2440476268529892,0.18833468854427338,0.3347454369068146,0.4,16,64,64,0.0001
5,1.1339068412780762,0.5025466680526733,0.6702810525894165,0.18851351737976074,0.23167158663272858,0.28690144419670105,1.496833324432373,0.4656488597393036,0.534000039100647,0.11694444715976715,0.11359783262014389,0.18591493368148804,0.4,32,16,32,0.01
6,0.524346113204956,0.7860780954360962,0.854632556438446,0.7064189314842224,0.6827429533004761,0.7703986763954163,1.2409285306930542,0.4249363839626312,0.4249230623245239,0.289722204208374,0.10852176696062088,0.34201350808143616,0.4,32,16,32,0.001
4,1.03728449344635,0.48047539591789246,0.5633744597434998,0.2611486613750458,0.19936206936836243,0.34101107716560364,1.0717577934265137,0.4325699806213379,0.4918094873428345,0.12250000238418579,0.10470707714557648,0.18902824819087982,0.4,32,16,32,0.0001
14,0.9721146821975708,0.4915110468864441,0.818211019039154,0.1542229801416397,0.2699772119522095,0.25185251235961914,1.5616137981414795,0.48346054553985596,0.40666663646698,0.05999999865889549,0.05954684317111969,0.10302577912807465,0.4,32,16,64,0.01
10,0.33418816328048706,0.8769100308418274,0.9118410348892212,0.8373311161994934,0.8151195645332336,0.8715375661849976,1.4909852743148804,0.4198473393917084,0.41402900218963623,0.3358333110809326,0.10807794332504272,0.3697463274002075,0.4,32,16,64,0.001
12,0.8383636474609375,0.6307300329208374,0.7990021705627441,0.420945942401886,0.45088571310043335,0.5412800908088684,1.0378997325897217,0.442748099565506,0.5359365344047546,0.24583333730697632,0.1824246644973755,0.33347031474113464,0.4,32,16,64,0.0001
7,0.8956100940704346,0.5186757445335388,0.8312219381332397,0.26279884576797485,0.35993826389312744,0.39539334177970886,1.5072944164276123,0.47073790431022644,0.5519621968269348,0.1794871687889099,0.1641824096441269,0.268989235162735,0.4,32,32,32,0.01
4,0.7799649238586426,0.6426146030426025,0.7670684456825256,0.47719594836235046,0.4692680239677429,0.5848550796508789,1.1234042644500732,0.39694657921791077,0.489040344953537,0.18883547186851501,0.12679067254066467,0.2696230709552765,0.4,32,32,32,0.001
5,1.022635579109192,0.5008488893508911,0.5870083570480347,0.26143449544906616,0.22298580408096313,0.3570132553577423,1.0548553466796875,0.46310433745384216,0.485307514667511,0.31303420662879944,0.1703023910522461,0.3785976767539978,0.4,32,32,32,0.0001
7,0.9336961507797241,0.5118845701217651,0.8408291339874268,0.19243763387203217,0.3074136972427368,0.30952709913253784,1.4800009727478027,0.4656488597393036,0.4869269132614136,0.12045940011739731,0.10189060121774673,0.19043110311031342,0.4,32,32,64,0.01
15,0.19382642209529877,0.9473684430122375,0.9595454335212708,0.9168398976325989,0.9081594347953796,0.9373061656951904,1.6029694080352783,0.46055978536605835,0.47963669896125793,0.4153311848640442,0.20015767216682434,0.44482406973838806,0.4,32,32,64,0.001
12,0.9159038066864014,0.5848896503448486,0.6958186626434326,0.3594074845314026,0.3488444983959198,0.46762615442276,1.0389152765274048,0.48346054553985596,0.5866011381149292,0.32612180709838867,0.25332000851631165,0.41690593957901,0.4,32,32,64,0.0001
4,0.9020923376083374,0.5220713019371033,0.7979090213775635,0.27568319439888,0.35390448570251465,0.40746378898620605,1.326648473739624,0.4554707407951355,0.4239201843738556,0.109375,0.057796020060777664,0.17252448201179504,0.4,32,64,32,0.01
6,0.6545059680938721,0.7308998107910156,0.8455933928489685,0.6145622134208679,0.6140379905700684,0.7103381752967834,1.0794777870178223,0.47073790431022644,0.555638313293457,0.2953868806362152,0.21918712556362152,0.3844238221645355,0.4,32,64,32,0.001
9,0.9980683326721191,0.5237690806388855,0.6372125744819641,0.26790231466293335,0.25954028964042664,0.3745855391025543,1.0614014863967896,0.44783714413642883,0.513138473033905,0.2281745970249176,0.15776720643043518,0.3147926926612854,0.4,32,64,32,0.0001
8,0.7904793620109558,0.5687606334686279,0.8689005970954895,0.34596407413482666,0.4431599974632263,0.49188971519470215,1.7456433773040771,0.4351145029067993,0.385301411151886,0.1227678582072258,0.039155952632427216,0.18505893647670746,0.4,32,64,64,0.01
9,0.47926199436187744,0.833616316318512,0.8889198303222656,0.7308325171470642,0.7243697047233582,0.8015480637550354,1.270074486732483,0.4554707407951355,0.45406562089920044,0.3358134925365448,0.1468529850244522,0.3849121928215027,0.4,32,64,64,0.001
7,1.016543984413147,0.49405771493911743,0.5795822143554688,0.27935224771499634,0.2267499417066574,0.37441858649253845,1.0621216297149658,0.4325699806213379,0.5054600834846497,0.1522817462682724,0.11220220476388931,0.22844885289669037,0.4,32,64,64,0.0001
4,1.0469642877578735,0.5280135869979858,0.75543612241745,0.28547295928001404,0.33483585715293884,0.4050224721431732,1.9652822017669678,0.4452926218509674,0.44815871119499207,0.16388888657093048,0.08916284888982773,0.2363753318786621,0.4,64,16,32,0.01
5,0.4344271421432495,0.823429524898529,0.8704514503479004,0.766554057598114,0.733533501625061,0.8129473328590393,1.3657175302505493,0.45038166642189026,0.47785231471061707,0.36277779936790466,0.17863616347312927,0.4100879728794098,0.4,64,16,32,0.001
6,0.8721405863761902,0.618845522403717,0.7443061470985413,0.3868243098258972,0.3947886526584625,0.5006494522094727,1.0445924997329712,0.4656488597393036,0.5206085443496704,0.2919444441795349,0.19280153512954712,0.36960452795028687,0.4,64,16,32,0.0001
8,0.9370222687721252,0.5543293952941895,0.8642203211784363,0.30050674080848694,0.4043128788471222,0.4365425705909729,2.509202718734741,0.468193382024765,0.4959523677825928,0.17194443941116333,0.12016302347183228,0.2503202557563782,0.4,64,16,64,0.01
9,0.19020234048366547,0.9397283792495728,0.9504745006561279,0.9111486673355103,0.8973569869995117,0.9297738075256348,1.7659631967544556,0.442748099565506,0.44897738099098206,0.4002777934074402,0.16014710068702698,0.42224419116973877,0.4,64,16,64,0.001
14,0.5860106945037842,0.7809846997261047,0.869269073009491,0.6652026772499084,0.6648992300033569,0.7497732639312744,1.0659626722335815,0.44020354747772217,0.5119906663894653,0.27388888597488403,0.1760474145412445,0.3528933823108673,0.4,64,16,64,0.0001
15,0.8500344753265381,0.6001697778701782,0.8943067193031311,0.37194645404815674,0.4741566777229309,0.5199834704399109,3.3773245811462402,0.468193382024765,0.48229333758354187,0.19738247990608215,0.1213768795132637,0.2768527567386627,0.4,64,32,32,0.01
6,0.3646200895309448,0.88285231590271,0.917946994304657,0.8175026178359985,0.8060091137886047,0.8643190264701843,1.2903209924697876,0.47328245639801025,0.4887550175189972,0.37900641560554504,0.19527575373649597,0.4266466498374939,0.4,64,32,32,0.001
6,0.9096745252609253,0.5882852077484131,0.7178946733474731,0.3580431342124939,0.3540225923061371,0.46503350138664246,1.0364885330200195,0.468193382024765,0.5921213030815125,0.16987179219722748,0.1796630322933197,0.2579698860645294,0.4,64,32,32,0.0001
7,0.7912858724594116,0.5959252715110779,0.8855122923851013,0.3857848048210144,0.48108339309692383,0.53398197889328,2.501286029815674,0.4783715009689331,0.4335683584213257,0.20085470378398895,0.09649263322353363,0.27130478620529175,0.4,64,32,64,0.01
18,0.08360683172941208,0.9804753661155701,0.9810877442359924,0.9693997502326965,0.9629625082015991,0.9751095175743103,1.994533896446228,0.468193382024765,0.45612505078315735,0.4284188151359558,0.17742064595222473,0.4416033625602722,0.4,64,32,64,0.001
18,0.6076926589012146,0.7707979679107666,0.86378014087677,0.6580691337585449,0.6564943790435791,0.7454941868782043,1.077154517173767,0.4783715009689331,0.5405048727989197,0.3453525900840759,0.22621168196201324,0.41772159934043884,0.4,64,32,64,0.0001
5,0.7259111404418945,0.6256366968154907,0.8549934029579163,0.4166244864463806,0.48721444606781006,0.5592604279518127,1.917869210243225,0.47328245639801025,0.5093244314193726,0.261904776096344,0.17100127041339874,0.3435250222682953,0.4,64,64,32,0.01
8,0.29719892144203186,0.9176570177078247,0.9346928000450134,0.8660804629325867,0.852776288986206,0.8986811637878418,1.2809253931045532,0.49618321657180786,0.5329689979553223,0.420634925365448,0.2521544098854065,0.4694342613220215,0.4,64,64,32,0.001
