round_epochs,loss,accuracy,precision,recall,matthews,f1score,val_loss,val_accuracy,val_precision,val_recall,val_matthews,val_f1score,dropout,num_neurons,batch_size,epochs,lr
7,1.0315488576889038,0.4906621277332306,0.5533650517463684,0.29535678029060364,0.2174597978591919,0.3836044371128082,1.0492711067199707,0.4885496199131012,0.5681227445602417,0.2038690596818924,0.18291088938713074,0.2993904650211334,0.4,16,64,32,0.0001
10,0.8936523795127869,0.5611205697059631,0.8225141167640686,0.23791749775409698,0.33807826042175293,0.36684948205947876,1.3066669702529907,0.44783714413642883,0.3671308159828186,0.1049107164144516,0.03686536103487015,0.16223563253879547,0.4,16,64,64,0.01
8,0.7343630194664001,0.6825127601623535,0.7782859802246094,0.5259362459182739,0.5081040263175964,0.6258786916732788,1.0982764959335327,0.44020354747772217,0.5736872553825378,0.2797619104385376,0.21620891988277435,0.37293893098831177,0.4,16,64,64,0.001
12,1.000380039215088,0.5101867318153381,0.589008629322052,0.32660678029060364,0.25754573941230774,0.4178510308265686,1.0464917421340942,0.48346054553985596,0.5761848092079163,0.2016369104385376,0.18830156326293945,0.2976984679698944,0.4,16,64,64,0.0001
4,1.0328031778335571,0.5186757445335388,0.7650042772293091,0.1918918937444687,0.269289493560791,0.29543426632881165,1.2636535167694092,0.4554707407951355,0.5102222561836243,0.13694444298744202,0.10798303782939911,0.20994968712329865,0.4,32,16,32,0.01
6,0.514696478843689,0.793718159198761,0.8497536182403564,0.723479688167572,0.6902065277099609,0.7792913317680359,1.2710975408554077,0.41730278730392456,0.4375976324081421,0.30222222208976746,0.1216740682721138,0.3556322455406189,0.4,32,16,32,0.001
5,1.0009539127349854,0.5195246338844299,0.5878665447235107,0.27077704668045044,0.22247084975242615,0.360019326210022,1.0410239696502686,0.48600509762763977,0.5008801221847534,0.2847222089767456,0.17988619208335876,0.35694050788879395,0.4,32,16,32,0.0001
9,0.982655942440033,0.5263158082962036,0.8820462822914124,0.19054055213928223,0.31745830178260803,0.30458882451057434,1.4768383502960205,0.4758269786834717,0.503333330154419,0.10999999940395355,0.10357997566461563,0.17714877426624298,0.4,32,16,64,0.01
8,0.38457784056663513,0.8641765713691711,0.8991994261741638,0.8140202760696411,0.789108395576477,0.8528215885162354,1.4150806665420532,0.4656488597393036,0.48112601041793823,0.41527777910232544,0.1975233405828476,0.4445783197879791,0.4,32,16,64,0.001
15,0.791947066783905,0.6714770793914795,0.7668026685714722,0.47364863753318787,0.46451300382614136,0.5789026618003845,1.0301601886749268,0.5063613057136536,0.5440735816955566,0.2683333456516266,0.19912898540496826,0.3536314368247986,0.4,32,16,64,0.0001
9,0.9229086637496948,0.5509337782859802,0.8685126304626465,0.21400727331638336,0.3357466459274292,0.3368634879589081,1.3824493885040283,0.47073790431022644,0.5842269062995911,0.1527777761220932,0.1582013964653015,0.238926962018013,0.4,32,32,32,0.01
4,0.7791076898574829,0.657045841217041,0.7593374252319336,0.47017931938171387,0.46027684211730957,0.577843189239502,1.0960514545440674,0.47328245639801025,0.516153872013092,0.31303420662879944,0.1989426612854004,0.3872050642967224,0.4,32,32,32,0.001
5,1.023863673210144,0.4770798087120056,0.5797750949859619,0.2720893919467926,0.2195330411195755,0.36157575249671936,1.0615897178649902,0.4452926218509674,0.5331501960754395,0.12767094373703003,0.12980294227600098,0.20217619836330414,0.4,32,32,32,0.0001
8,0.8875872492790222,0.5543293952941895,0.8289889693260193,0.27228429913520813,0.363545686006546,0.40330952405929565,1.434097409248352,0.44783714413642883,0.5303807258605957,0.15998932719230652,0.13042710721492767,0.23991014063358307,0.4,32,32,64,0.01
10,0.33970096707344055,0.881154477596283,0.9064270257949829,0.8319905996322632,0.8073599338531494,0.8671274781227112,1.4555341005325317,0.4987277388572693,0.5169981718063354,0.45405980944633484,0.25281447172164917,0.4829104244709015,0.4,32,32,64,0.001
17,0.8206809163093567,0.6578947305679321,0.7830370664596558,0.4453612267971039,0.4597865045070648,0.563423752784729,1.0369592905044556,0.4783715009689331,0.5642823576927185,0.2975427508354187,0.228471577167511,0.3856427073478699,0.4,32,32,64,0.0001
6,0.8529254198074341,0.578098475933075,0.8047420382499695,0.3364119529724121,0.40180566906929016,0.47327467799186707,1.3031349182128906,0.45038166642189026,0.49233320355415344,0.1879960298538208,0.12747441232204437,0.2715655267238617,0.4,32,64,32,0.01
9,0.43896007537841797,0.842954158782959,0.8920843005180359,0.7858678698539734,0.7646360397338867,0.8352262377738953,1.245182991027832,0.468193382024765,0.49991077184677124,0.389384925365448,0.2085946500301361,0.4375019967556,0.4,32,64,32,0.001
9,0.9754413962364197,0.5331069827079773,0.6354243159294128,0.31794029474258423,0.2860989272594452,0.42314839363098145,1.0641515254974365,0.442748099565506,0.5954389572143555,0.2172619104385376,0.2075304090976715,0.31673261523246765,0.4,32,64,32,0.0001
11,0.7916206121444702,0.5882852077484131,0.925391435623169,0.3120571970939636,0.44609394669532776,0.46344390511512756,1.5944265127182007,0.4783715009689331,0.5342947244644165,0.1991567462682724,0.1580655574798584,0.2883979380130768,0.4,32,64,64,0.01
12,0.3399319350719452,0.8786078095436096,0.9115588665008545,0.8291371464729309,0.8091790676116943,0.8680042624473572,1.305310606956482,0.49363866448402405,0.5100176930427551,0.4275793731212616,0.23481567203998566,0.464841365814209,0.4,32,64,64,0.001
35,0.6686934232711792,0.7342954277992249,0.8176706433296204,0.5871710777282715,0.5765666365623474,0.6822376251220703,1.038814663887024,0.5114504098892212,0.6313542723655701,0.4010416865348816,0.32750311493873596,0.4897887110710144,0.4,32,64,64,0.0001
4,1.0828328132629395,0.5747028589248657,0.721662163734436,0.3567567467689514,0.36389151215553284,0.47298580408096313,2.051473379135132,0.46310433745384216,0.5345077514648438,0.2588889002799988,0.1852707415819168,0.34221091866493225,0.4,64,16,32,0.01
5,0.38684073090553284,0.8463497161865234,0.8894497752189636,0.7962837815284729,0.769203245639801,0.8387264013290405,1.350143313407898,0.48600509762763977,0.513374388217926,0.4077777862548828,0.22859615087509155,0.45273199677467346,0.4,64,16,32,0.001
9,0.7636016607284546,0.7096773982048035,0.8054502010345459,0.539020299911499,0.5362597107887268,0.640342116355896,1.0572603940963745,0.4758269786834717,0.5642972588539124,0.30027779936790466,0.22376422584056854,0.38685548305511475,0.4,64,16,32,0.0001
16,1.0115382671356201,0.5551782846450806,0.8663018941879272,0.2547297477722168,0.36705756187438965,0.3825303614139557,2.696310520172119,0.44783714413642883,0.45228567719459534,0.12888889014720917,0.07657048106193542,0.19688625633716583,0.4,64,16,64,0.01
7,0.26684826612472534,0.9032257795333862,0.930265486240387,0.8753378391265869,0.8562315702438354,0.9011853933334351,1.5948665142059326,0.47073790431022644,0.4913497865200043,0.4397222101688385,0.2174646258354187,0.46350547671318054,0.4,64,16,64,0.001
16,0.5092502236366272,0.8242784142494202,0.8915628790855408,0.7486486434936523,0.7385591268539429,0.8114437460899353,1.091705560684204,0.49618321657180786,0.5502728223800659,0.3822222054004669,0.25102511048316956,0.44863155484199524,0.4,64,16,64,0.0001
7,0.9046941995620728,0.5628183484077454,0.8413629531860352,0.29002079367637634,0.38672322034835815,0.4252167046070099,1.3890817165374756,0.48091602325439453,0.5385003685951233,0.15998932719230652,0.14183926582336426,0.24412846565246582,0.4,64,32,32,0.01
6,0.37370726466178894,0.8616299033164978,0.8987573981285095,0.816203236579895,0.790404736995697,0.8548250794410706,1.3606492280960083,0.47073790431022644,0.4829575717449188,0.4019765257835388,0.19576747715473175,0.4377143979072571,0.4,64,32,32,0.001
5,0.9606178998947144,0.5407470464706421,0.6353954076766968,0.3442697525024414,0.2980826795101166,0.44276076555252075,1.0522243976593018,0.46055978536605835,0.5589976906776428,0.21554486453533173,0.18154779076576233,0.3074962794780731,0.4,64,32,32,0.0001
8,0.833589494228363,0.5704584121704102,0.8860341906547546,0.3081471025943756,0.4216919541358948,0.45138823986053467,2.031494617462158,0.4325699806213379,0.41256216168403625,0.15758547186851501,0.06632953882217407,0.22636769711971283,0.4,64,32,64,0.01
8,0.25570806860923767,0.9108659029006958,0.9276522994041443,0.8892282247543335,0.8639049530029297,0.9076837301254272,1.4890750646591187,0.46055978536605835,0.4858104884624481,0.41639959812164307,0.20294013619422913,0.44794824719429016,0.4,64,32,64,0.001
7,0.8956962823867798,0.5857385396957397,0.7106912732124329,0.38539499044418335,0.3738310933113098,0.49572888016700745,1.0560848712921143,0.46055978536605835,0.573239266872406,0.19150640070438385,0.1891341209411621,0.2825656533241272,0.4,64,32,64,0.0001
4,0.8290722966194153,0.5679117441177368,0.8227084875106812,0.3367914855480194,0.41070622205734253,0.47400233149528503,1.5616217851638794,0.45038166642189026,0.4985412061214447,0.2036210298538208,0.13948531448841095,0.28857818245887756,0.4,64,64,32,0.01
9,0.27536019682884216,0.9168081283569336,0.9388560056686401,0.88613361120224,0.8703809976577759,0.9115411639213562,1.3630733489990234,0.46055978536605835,0.4876064360141754,0.4298115074634552,0.21271364390850067,0.4563302993774414,0.4,64,64,32,0.001
6,0.9771679639816284,0.5280135869979858,0.6182515621185303,0.33558958768844604,0.284649133682251,0.43349260091781616,1.0406324863433838,0.468193382024765,0.5802246332168579,0.2331349104642868,0.20916402339935303,0.3296573758125305,0.4,64,64,32,0.0001
7,0.7917842268943787,0.5806451439857483,0.8686671853065491,0.36601722240448,0.45759958028793335,0.5123265981674194,2.124269485473633,0.46310433745384216,0.4640665352344513,0.183283731341362,0.10751039534807205,0.26200181245803833,0.4,64,64,64,0.01
8,0.3348267078399658,0.8998302221298218,0.9201369285583496,0.843433678150177,0.8257972598075867,0.8797562122344971,1.3290870189666748,0.47073790431022644,0.4719013273715973,0.3913690447807312,0.18062807619571686,0.4272345006465912,0.4,64,64,64,0.001
13,0.8091046214103699,0.6604413986206055,0.7770187258720398,0.47039473056793213,0.4721570312976837,0.5838197469711304,1.0347707271575928,0.47328245639801025,0.6321704983711243,0.2460317462682724,0.23658183217048645,0.34933948516845703,0.4,64,64,64,0.0001
6,1.1740132570266724,0.5679117441177368,0.794158399105072,0.350168913602829,0.4050430357456207,0.4775613844394684,3.043428659439087,0.46055978536605835,0.46800723671913147,0.20499999821186066,0.11644264310598373,0.2817610800266266,0.4,128,16,32,0.01
4,0.3602761924266815,0.8531408905982971,0.8966765403747559,0.8145270347595215,0.787981390953064,0.852094829082489,1.482474684715271,0.4529262185096741,0.45373550057411194,0.38777777552604675,0.15907269716262817,0.4174567461013794,0.4,128,16,32,0.001
7,0.6578602194786072,0.7563667297363281,0.8475671410560608,0.5989865064620972,0.6033188104629517,0.6968257427215576,1.0224225521087646,0.4987277388572693,0.575138509273529,0.38972222805023193,0.2773684561252594,0.4613358676433563,0.4,128,16,32,0.0001
7,1.0975894927978516,0.5551782846450806,0.7515376806259155,0.36807432770729065,0.39136266708374023,0.48737475275993347,2.968508005142212,0.42748090624809265,0.4642089605331421,0.25638890266418457,0.12888266146183014,0.3264501988887787,0.4,128,16,64,0.01
9,0.11531638354063034,0.9550085067749023,0.9645835161209106,0.947466254234314,0.9343805313110352,0.955658495426178,2.1251258850097656,0.46310433745384216,0.46935775876045227,0.4397222101688385,0.19515655934810638,0.4537237882614136,0.4,128,16,64,0.001
13,0.41361695528030396,0.8701188564300537,0.9176193475723267,0.7991554141044617,0.792943000793457,0.8519381880760193,1.1264748573303223,0.5267175436019897,0.5450899600982666,0.41722220182418823,0.2608330249786377,0.4711320996284485,0.4,128,16,64,0.0001
9,0.7725220322608948,0.6154499053955078,0.886359453201294,0.3870841860771179,0.48153021931648254,0.5337770581245422,3.0344669818878174,0.48600509762763977,0.5107514262199402,0.21554486453533173,0.1477011740207672,0.3003842234611511,0.4,128,32,32,0.01
8,0.13168497383594513,0.9634974598884583,0.9678430557250977,0.950818657875061,0.9393184781074524,0.9591690301895142,1.7444828748703003,0.49363866448402405,0.5033153295516968,0.4730234742164612,0.24356049299240112,0.48727715015411377,0.4,128,32,32,0.001
19,0.38141998648643494,0.8896434903144836,0.9264897704124451,0.8294568657875061,0.8206666707992554,0.8740879893302917,1.1401671171188354,0.5012722611427307,0.5398956537246704,0.4153311848640442,0.25696587562561035,0.4684200882911682,0.4,128,32,32,0.0001
9,0.8511422872543335,0.6561969518661499,0.8110571503639221,0.46166837215423584,0.4895232319831848,0.5854951739311218,3.3370471000671387,0.45038166642189026,0.4597153067588806,0.2347756326198578,0.1229516938328743,0.3075270354747772,0.4,128,32,64,0.01
8,0.11697930097579956,0.9668930172920227,0.9782161116600037,0.9601091742515564,0.953988254070282,0.9689664244651794,1.7696269750595093,0.46055978536605835,0.47109735012054443,0.4332265257835388,0.19179855287075043,0.4507595896720886,0.4,128,32,64,0.001
15,0.46359148621559143,0.8514431118965149,0.9016820788383484,0.7726740837097168,0.7625122666358948,0.8313872218132019,1.0952492952346802,0.4987277388572693,0.5704609155654907,0.40918806195259094,0.279379665851593,0.47502848505973816,0.4,128,32,64,0.0001
5,0.6908425688743591,0.6621392369270325,0.8500935435295105,0.48842358589172363,0.5336467623710632,0.6188388466835022,1.9808348417282104,0.44020354747772217,0.5033544301986694,0.3045634925365448,0.1840316504240036,0.3787284195423126,0.4,128,64,32,0.01
6,0.31875476241111755,0.8862478733062744,0.9169796109199524,0.8553264141082764,0.8317809104919434,0.8848979473114014,1.3447152376174927,0.4987277388572693,0.5065299868583679,0.4228670597076416,0.2282397598028183,0.4608061909675598,0.4,128,64,32,0.001
15,0.5711043477058411,0.7988115549087524,0.8640086650848389,0.6910424828529358,0.6788634657859802,0.7673122882843018,1.0568904876708984,0.5012722611427307,0.5766040086746216,0.373759925365448,0.2697523236274719,0.4525604844093323,0.4,128,64,32,0.0001
7,0.9868856072425842,0.6774193644523621,0.7989799380302429,0.5785045623779297,0.5544657707214355,0.6692185401916504,2.570669651031494,0.43765902519226074,0.4544125497341156,0.2998511791229248,0.1379624456167221,0.3608061373233795,0.4,128,64,64,0.01
10,0.13059377670288086,0.9668930172920227,0.9749552011489868,0.9580591917037964,0.9499650001525879,0.9663154482841492,1.669030785560608,0.5063613057136536,0.5324302911758423,0.508184552192688,0.28901931643486023,0.5198988318443298,0.4,128,64,64,0.001
26,0.3744664788246155,0.8972835540771484,0.9243481159210205,0.8364751935005188,0.8239620327949524,0.8779582977294922,1.1213045120239258,0.5114504098892212,0.5500287413597107,0.4117063581943512,0.2646060287952423,0.4700148105621338,0.4,128,64,64,0.0001
9,1.087332844734192,0.6239388585090637,0.8314394950866699,0.39138513803482056,0.4544832408428192,0.5251463055610657,6.43982458114624,0.41730278730392456,0.40604037046432495,0.1969444453716278,0.06198638305068016,0.26276153326034546,0.4,256,16,32,0.01
9,0.08741960674524307,0.9745330810546875,0.9770833849906921,0.9670608043670654,0.9582040905952454,0.9719104170799255,2.557480573654175,0.48600509762763977,0.4934346675872803,0.47972220182418823,0.2341545671224594,0.4862135946750641,0.4,256,16,32,0.001
10,0.33043965697288513,0.9100169539451599,0.9408418536186218,0.8646959066390991,0.8566517233848572,0.8997697830200195,1.1648145914077759,0.508905827999115,0.5245827436447144,0.43416666984558105,0.25236475467681885,0.47354334592819214,0.4,256,16,32,0.0001
12,0.7343267202377319,0.627334475517273,0.9369475841522217,0.3900337815284729,0.5099817514419556,0.5399976968765259,4.474883556365967,0.4758269786834717,0.52553391456604,0.22333334386348724,0.1564481407403946,0.3065688908100128,0.4,256,16,64,0.01
7,0.1330571472644806,0.9550085067749023,0.9618807435035706,0.9403716325759888,0.9270032644271851,0.9506629705429077,2.0481085777282715,0.48091602325439453,0.491817444562912,0.45472222566604614,0.22428111732006073,0.47206923365592957,0.4,256,16,64,0.001
17,0.15384383499622345,0.9753820300102234,0.9818050265312195,0.9636824131011963,0.9594059586524963,0.972366452217102,1.385644793510437,0.5012722611427307,0.5178571939468384,0.45972222089767456,0.2536950409412384,0.48648297786712646,0.4,256,16,64,0.0001
5,0.7730959057807922,0.6264855861663818,0.8591301441192627,0.4355509579181671,0.5030689835548401,0.5730440020561218,2.389807939529419,0.46055978536605835,0.5579695105552673,0.33360040187835693,0.2388070523738861,0.4159308969974518,0.4,256,32,32,0.01
7,0.10708673298358917,0.9719864130020142,0.9775119423866272,0.9594594836235046,0.9529974460601807,0.9682759642601013,1.966151475906372,0.4910941421985626,0.4947327971458435,0.46340811252593994,0.23041129112243652,0.47834113240242004,0.4,256,32,32,0.001
13,0.3457632064819336,0.9074702858924866,0.950282096862793,0.8539500832557678,0.8558862209320068,0.8987703919410706,1.1572538614273071,0.5139949321746826,0.5736889243125916,0.43456193804740906,0.29603123664855957,0.4927327036857605,0.4,256,32,32,0.0001
7,0.7741484642028809,0.6315789222717285,0.8495785593986511,0.4577702581882477,0.5108710527420044,0.5920192003250122,3.2394907474517822,0.4249363839626312,0.5162068009376526,0.31303420662879944,0.1945597380399704,0.38781076669692993,0.4,256,32,64,0.01
10,0.03668610379099846,0.9923599362373352,0.9932160377502441,0.9915540814399719,0.9885923862457275,0.9923718571662903,2.3490352630615234,0.5216284990310669,0.5329430103302002,0.5114850401878357,0.2897701561450958,0.521869421005249,0.4,256,32,64,0.001
14,0.30917829275131226,0.9074702858924866,0.9440122842788696,0.8750649690628052,0.8663974404335022,0.9075707197189331,1.174807071685791,0.5267175436019897,0.5371931195259094,0.4225427210330963,0.2576073110103607,0.4719213843345642,0.4,256,32,64,0.0001
4,0.7106809616088867,0.6383700966835022,0.8625766634941101,0.4648911952972412,0.5246389508247375,0.6018744707107544,2.1834964752197266,0.4325699806213379,0.5153763294219971,0.2889384925365448,0.18643654882907867,0.36990228295326233,0.4,256,64,32,0.01
6,0.1894282102584839,0.9533106684684753,0.972507655620575,0.9309843182563782,0.928239643573761,0.9512079954147339,1.5437277555465698,0.48600509762763977,0.508039116859436,0.456597238779068,0.24295492470264435,0.48048755526542664,0.4,256,64,32,0.001
8,0.6219218969345093,0.7792869210243225,0.8633000254631042,0.6558704376220703,0.6547099947929382,0.744236409664154,1.0550315380096436,0.5216284990310669,0.6158639192581177,0.4119543731212616,0.31613394618034363,0.49229979515075684,0.4,256,64,32,0.0001
7,0.6669638752937317,0.6876060962677002,0.8152312636375427,0.5383350253105164,0.542168378829956,0.647503137588501,2.866446018218994,0.4325699806213379,0.5197983384132385,0.3313491940498352,0.20215247571468353,0.40391799807548523,0.4,256,64,64,0.01
14,0.02699580043554306,0.9966044425964355,0.997519850730896,0.9967105388641357,0.9956788420677185,0.997111976146698,2.4098336696624756,0.5063613057136536,0.5198238492012024,0.5079365372657776,0.2747540771961212,0.5137749910354614,0.4,256,64,64,0.001
13,0.4432108402252197,0.8701188564300537,0.9226476550102234,0.7961158752441406,0.7944350242614746,0.8543793559074402,1.10930335521698,0.4987277388572693,0.5516221523284912,0.4275793731212616,0.2736463248729706,0.48095518350601196,0.4,256,64,64,0.0001
4,1.7380176782608032,0.6358234286308289,0.6931037902832031,0.5618243217468262,0.4622361361980438,0.6179139018058777,6.468029975891113,0.43002545833587646,0.44954514503479004,0.4161111116409302,0.16403087973594666,0.43167874217033386,0.4,512,16,32,0.01
6,0.08403164893388748,0.971137523651123,0.9746058583259583,0.9699324369430542,0.9584537148475647,0.9721799492835999,2.3830955028533936,0.4885496199131012,0.48099207878112793,0.4627777934074402,0.21512740850448608,0.4714498221874237,0.4,512,16,32,0.001
8,0.23833301663398743,0.9499151110649109,0.9701334834098816,0.9226351380348206,0.9204504489898682,0.9447265863418579,1.2788619995117188,0.5267175436019897,0.5373375415802002,0.45972222089767456,0.27456578612327576,0.4940543472766876,0.4,512,16,32,0.0001
8,0.9729292988777161,0.6842105388641357,0.8411741852760315,0.5548986196517944,0.5707305073738098,0.6625344753265381,5.260998249053955,0.4122137427330017,0.48605024814605713,0.3102777898311615,0.16444163024425507,0.376047283411026,0.4,512,16,64,0.01
7,0.08119934052228928,0.9702886343002319,0.9732545614242554,0.9657095074653625,0.9542921781539917,0.9693312644958496,2.7721221446990967,0.5038167834281921,0.503745973110199,0.48472222685813904,0.2483518272638321,0.49379202723503113,0.4,512,16,64,0.001
19,0.05234142392873764,0.9940577149391174,0.9957770109176636,0.9932432174682617,0.9917789101600647,0.9944692850112915,1.7809754610061646,0.5114504098892212,0.5147222280502319,0.48722222447395325,0.2609897255897522,0.4998960793018341,0.4,512,16,64,0.0001
4,0.8153586983680725,0.6358234286308289,0.8206616640090942,0.4842775762081146,0.5113858580589294,0.6047539114952087,2.860898494720459,0.4122137427330017,0.48584434390068054,0.28525641560554504,0.15942421555519104,0.35830384492874146,0.4,512,32,32,0.01
4,0.21368174254894257,0.9286926984786987,0.9484607577323914,0.9083939790725708,0.8936923146247864,0.9276537299156189,1.8083311319351196,0.468193382024765,0.4752501845359802,0.43215811252593994,0.1988190859556198,0.4524540305137634,0.4,512,32,32,0.001
7,0.3931655287742615,0.8735144138336182,0.9267351031303406,0.8005456924438477,0.8007887601852417,0.8580053448677063,1.1855854988098145,0.5343511700630188,0.5404484272003174,0.4537927210330963,0.27379801869392395,0.4931187331676483,0.4,512,32,32,0.0001
10,1.321555733680725,0.7045840620994568,0.7739057540893555,0.6509225964546204,0.5832885503768921,0.7060175538063049,9.085582733154297,0.44783714413642883,0.4903506636619568,0.40438035130500793,0.20476332306861877,0.44295769929885864,0.4,512,32,64,0.01
13,0.03054303675889969,0.9898132681846619,0.9896699786186218,0.9896699786186218,0.9845048785209656,0.9896699786186218,2.9904837608337402,0.49363866448402405,0.5054258108139038,0.49225425720214844,0.25327470898628235,0.49859845638275146,0.4,512,32,64,0.001
9,0.2975853383541107,0.9363327622413635,0.961835503578186,0.8938409686088562,0.8931550979614258,0.925993025302887,1.2028019428253174,0.5038167834281921,0.5507410764694214,0.45860040187835693,0.28585296869277954,0.5000922083854675,0.4,512,32,64,0.0001
7,0.5738605260848999,0.7589133977890015,0.8524935841560364,0.6446735858917236,0.6394371390342712,0.7337296605110168,2.9237418174743652,0.47073790431022644,0.5467075705528259,0.3988095223903656,0.2573828101158142,0.4606383740901947,0.4,512,64,32,0.01
7,0.08773273229598999,0.9753820300102234,0.9829873442649841,0.9724822640419006,0.9666978120803833,0.9776610136032104,1.988484501838684,0.49618321657180786,0.5260969400405884,0.4923115074634552,0.2747948467731476,0.5085306763648987,0.4,512,64,32,0.001
9,0.4014287292957306,0.9006791114807129,0.952080488204956,0.8295167088508606,0.8397182822227478,0.8862788677215576,1.1093945503234863,0.516539454460144,0.5516099333763123,0.4030258059501648,0.2638993263244629,0.4644577205181122,0.4,512,64,32,0.0001
8,0.430881142616272,0.8217317461967468,0.8769168853759766,0.7617029547691345,0.7356566190719604,0.8144953846931458,4.057924747467041,0.45038166642189026,0.46274569630622864,0.402777761220932,0.1754925549030304,0.43024685978889465,0.4,512,64,64,0.01
9,0.03595707193017006,0.9957554936408997,0.9958881735801697,0.9958881735801697,0.9938322305679321,0.9958881735801697,2.304590940475464,0.4783715009689331,0.49307742714881897,0.469990074634552,0.23128318786621094,0.4811636507511139,0.4,512,64,64,0.001
14,0.23918208479881287,0.9626485705375671,0.9800467491149902,0.9301619529724121,0.9333029389381409,0.9543261528015137,1.234706163406372,0.516539454460144,0.5606433749198914,0.4677579402923584,0.29922348260879517,0.5096248984336853,0.4,512,64,64,0.0001
6,0.9353445172309875,0.5662139058113098,0.8470978736877441,0.2503378391265869,0.3546085059642792,0.3732697367668152,1.6881409883499146,0.4758269786834717,0.510216474533081,0.14944444596767426,0.11874254047870636,0.2232014238834381,0.5,16,16,32,0.01
7,0.48873957991600037,0.7962648272514343,0.8284318447113037,0.7472972869873047,0.6889266967773438,0.7842515110969543,1.3085654973983765,0.5368956923484802,0.5562692284584045,0.4866666793823242,0.30397650599479675,0.5183525085449219,0.5,16,16,32,0.001
16,0.760654866695404,0.6697793006896973,0.7624545097351074,0.5261824131011963,0.49875402450561523,0.6192986965179443,1.0550594329833984,0.5114504098892212,0.5683233141899109,0.3702777922153473,0.2622603178024292,0.44598910212516785,0.5,16,16,32,0.0001
7,0.8846977353096008,0.5789473652839661,0.8811355829238892,0.3081080913543701,0.41297751665115356,0.44079697132110596,1.8030155897140503,0.49363866448402405,0.5492222309112549,0.18333333730697632,0.16601772606372833,0.2694512605667114,0.5,16,16,64,0.01
