round_epochs,loss,accuracy,precision,recall,matthews,f1score,val_loss,val_accuracy,val_precision,val_recall,val_matthews,val_f1score,dropout,num_neurons,batch_size,epochs,lr
27,0.23686541616916656,0.9210526347160339,0.9374606013298035,0.8915020823478699,0.8731138706207275,0.9136701226234436,1.3797203302383423,0.5114504098892212,0.5332801342010498,0.47649574279785156,0.276515930891037,0.5029385089874268,0.4,16,32,64,0.001
31,0.8020013570785522,0.6578947305679321,0.7708912491798401,0.47998958826065063,0.47450581192970276,0.5885359644889832,1.024336814880371,0.5063613057136536,0.5602513551712036,0.2732371687889099,0.21560852229595184,0.3655429482460022,0.4,16,32,64,0.0001
5,0.8621594309806824,0.5568760633468628,0.7853812575340271,0.3385627567768097,0.39062243700027466,0.4699607193470001,1.2062389850616455,0.4580152630805969,0.4990094304084778,0.2261904776096344,0.14912520349025726,0.3084382712841034,0.4,16,64,32,0.01
7,0.8316516876220703,0.6120543479919434,0.7525730133056641,0.42718878388404846,0.4288925230503082,0.5432603359222412,1.037400484085083,0.49363866448402405,0.5437420606613159,0.3110118806362152,0.2170274406671524,0.39482831954956055,0.4,16,64,32,0.001
4,1.0452853441238403,0.48132428526878357,0.5331981778144836,0.20571862161159515,0.16173146665096283,0.2944612503051758,1.0479167699813843,0.4758269786834717,0.4810456335544586,0.2237103134393692,0.13548801839351654,0.30354994535446167,0.4,16,64,32,0.0001
17,0.7715277671813965,0.6044142842292786,0.8708285093307495,0.36165231466293335,0.45661962032318115,0.5091198086738586,1.9040944576263428,0.46055978536605835,0.48088568449020386,0.1927083432674408,0.1256028264760971,0.2748602032661438,0.4,16,64,64,0.01
15,0.43444734811782837,0.8404074907302856,0.8831518292427063,0.7768851518630981,0.7516711354255676,0.8259426951408386,1.1508108377456665,0.48346054553985596,0.557662844657898,0.4233631193637848,0.28043654561042786,0.48038241267204285,0.4,16,64,64,0.001
9,1.016219139099121,0.5050933957099915,0.5901916027069092,0.17250758409500122,0.1712811142206192,0.2581233084201813,1.0417894124984741,0.48346054553985596,0.5273279547691345,0.293402761220932,0.20252564549446106,0.37521615624427795,0.4,16,64,64,0.0001
5,0.9575607776641846,0.5543293952941895,0.7299639582633972,0.3140202462673187,0.34242817759513855,0.432263046503067,1.918480634689331,0.44020354747772217,0.4677504003047943,0.1738888919353485,0.09993630647659302,0.24835360050201416,0.4,32,16,32,0.01
6,0.4660855829715729,0.8370118737220764,0.87926185131073,0.7576013803482056,0.7352015972137451,0.8118413686752319,1.2389400005340576,0.468193382024765,0.4897853434085846,0.36472222208976746,0.185191810131073,0.41544651985168457,0.4,32,16,32,0.001
7,0.9595915079116821,0.5449914932250977,0.6478255987167358,0.30726349353790283,0.28469663858413696,0.4065755605697632,1.0515373945236206,0.4656488597393036,0.5676190853118896,0.17333334684371948,0.16499105095863342,0.2579251229763031,0.4,32,16,32,0.0001
9,0.9385054707527161,0.5534804463386536,0.8025296926498413,0.3302364945411682,0.3935604393482208,0.45921897888183594,2.5046284198760986,0.4554707407951355,0.41377776861190796,0.14194445312023163,0.05497998744249344,0.2057219296693802,0.4,32,16,64,0.01
17,0.16849581897258759,0.9405772686004639,0.9452623128890991,0.9243243336677551,0.902705192565918,0.9343703985214233,2.0214571952819824,0.49618321657180786,0.498294860124588,0.45333331823349,0.2306123971939087,0.47433245182037354,0.4,32,16,64,0.001
15,0.7696284651756287,0.6638370156288147,0.799752950668335,0.4932432472705841,0.5003421306610107,0.601932168006897,1.0258290767669678,0.48600509762763977,0.5555238127708435,0.28777778148651123,0.21816812455654144,0.37565818428993225,0.4,32,16,64,0.0001
5,0.8097901344299316,0.6018675565719604,0.824005126953125,0.38162681460380554,0.44376248121261597,0.5165010690689087,1.898151159286499,0.4554707407951355,0.4770292639732361,0.2118055671453476,0.1281946897506714,0.2916818857192993,0.4,32,32,32,0.01
6,0.5365962386131287,0.7954159379005432,0.8658574819564819,0.6969205141067505,0.6841520071029663,0.7711164951324463,1.1436222791671753,0.49618321657180786,0.5407117605209351,0.3707265257835388,0.24015814065933228,0.4380938410758972,0.4,32,32,32,0.001
8,0.9711472392082214,0.5331069827079773,0.6473424434661865,0.3033393919467926,0.28476542234420776,0.4048840403556824,1.0365833044052124,0.5012722611427307,0.5281413793563843,0.22275640070438385,0.16373823583126068,0.30865150690078735,0.4,32,32,32,0.0001
11,0.7493154406547546,0.6298811435699463,0.8814710378646851,0.4191787838935852,0.5037153363227844,0.5652624368667603,2.2814157009124756,0.4783715009689331,0.514409065246582,0.22756409645080566,0.16023500263690948,0.3135889172554016,0.4,32,32,64,0.01
21,0.12615253031253815,0.9660441279411316,0.9702181220054626,0.9482848644256592,0.9393064379692078,0.9589284658432007,1.7004352807998657,0.4885496199131012,0.5080308318138123,0.4671474099159241,0.2455952763557434,0.48642414808273315,0.4,32,32,64,0.001
10,0.8920832276344299,0.6103565096855164,0.7413769960403442,0.34686851501464844,0.3710184097290039,0.46644315123558044,1.0474013090133667,0.468193382024765,0.5259140729904175,0.38141027092933655,0.23055949807167053,0.44080236554145813,0.4,32,32,64,0.0001
4,0.7593952417373657,0.6001697778701782,0.8228495717048645,0.41377782821655273,0.4644412398338318,0.5481398105621338,1.6333765983581543,0.46310433745384216,0.4801597595214844,0.2167658805847168,0.13519568741321564,0.29723772406578064,0.4,32,64,32,0.01
14,0.2380671352148056,0.9235993027687073,0.9418476223945618,0.8964447975158691,0.8798314929008484,0.9183515310287476,1.3470252752304077,0.5267175436019897,0.5692636370658875,0.4786706268787384,0.31079262495040894,0.5186660885810852,0.4,32,64,32,0.001
12,0.9324427843093872,0.569609522819519,0.7247579097747803,0.31338563561439514,0.33727145195007324,0.43273377418518066,1.0371016263961792,0.47328245639801025,0.5206226706504822,0.3692956268787384,0.22099485993385315,0.43085718154907227,0.4,32,64,32,0.0001
15,0.5769262909889221,0.7325976490974426,0.9028125405311584,0.5830591917037964,0.6326526403427124,0.7079272270202637,3.484309673309326,0.49618321657180786,0.5188058614730835,0.326884925365448,0.20484909415245056,0.3999346196651459,0.4,32,64,64,0.01
17,0.19761715829372406,0.9448217153549194,0.956569254398346,0.9157388806343079,0.9051456451416016,0.9355710744857788,1.4035547971725464,0.5012722611427307,0.5101566910743713,0.4474206268787384,0.24031081795692444,0.4764873683452606,0.4,32,64,64,0.001
33,0.6641926765441895,0.7325976490974426,0.8353139162063599,0.6055794954299927,0.6013562679290771,0.7013291716575623,1.0302648544311523,0.508905827999115,0.5696288347244263,0.387152761220932,0.2733967900276184,0.45891353487968445,0.4,32,64,64,0.0001
4,0.8849418759346008,0.6349745392799377,0.7861226797103882,0.46773648262023926,0.4780814051628113,0.5807315111160278,3.163914918899536,0.468193382024765,0.4752352237701416,0.25333333015441895,0.1388789415359497,0.32638275623321533,0.4,64,16,32,0.01
6,0.21839410066604614,0.9286926984786987,0.9459057450294495,0.9028716087341309,0.887854814529419,0.9233705401420593,1.533200979232788,0.5318065881729126,0.545698344707489,0.5172222256660461,0.30816420912742615,0.5307919979095459,0.4,64,16,32,0.001
5,0.8934409022331238,0.5942274928092957,0.7578855156898499,0.37516891956329346,0.39338335394859314,0.48926374316215515,1.044986605644226,0.48600509762763977,0.5005423426628113,0.34888890385627747,0.19613786041736603,0.40954986214637756,0.4,64,16,32,0.0001
21,0.8616938591003418,0.6850594282150269,0.9209367036819458,0.4734797179698944,0.5645270347595215,0.6170239448547363,6.687034606933594,0.48346054553985596,0.5055685043334961,0.21888889372348785,0.13978111743927002,0.297580361366272,0.4,64,16,64,0.01
12,0.10604348033666611,0.971137523651123,0.9768580794334412,0.9560810923576355,0.9499572515487671,0.9660764336585999,2.0398201942443848,0.49618321657180786,0.5068467855453491,0.4697222113609314,0.2458862066268921,0.4869898855686188,0.4,64,16,64,0.001
25,0.32046040892601013,0.9159592390060425,0.9420068860054016,0.8658783435821533,0.8581657409667969,0.9009525179862976,1.1203503608703613,0.5496183037757874,0.566311240196228,0.48527777194976807,0.3124224543571472,0.5211930871009827,0.4,64,16,64,0.0001
7,0.7112547755241394,0.6451612710952759,0.8792970180511475,0.44406184554100037,0.5202983021736145,0.5872964859008789,2.3848628997802734,0.5038167834281921,0.5201941728591919,0.22970086336135864,0.1663699895143509,0.31463319063186646,0.4,64,32,32,0.01
6,0.3460123538970947,0.8709677457809448,0.9207459688186646,0.834134578704834,0.8197731971740723,0.8745641112327576,1.3217382431030273,0.5216284990310669,0.5354998707771301,0.44284188747406006,0.26207879185676575,0.4841211438179016,0.4,64,32,32,0.001
5,0.9468380808830261,0.5551782846450806,0.6917518973350525,0.3087317943572998,0.3121660649776459,0.4166792333126068,1.0101968050003052,0.49618321657180786,0.5357502102851868,0.3645833432674408,0.23262156546115875,0.43197494745254517,0.4,64,32,32,0.0001
12,0.5520861744880676,0.7402377128601074,0.9216599464416504,0.5575624108314514,0.6263395547866821,0.6913381814956665,4.7005791664123535,0.5012722611427307,0.5008866786956787,0.32612180709838867,0.18889427185058594,0.3936578035354614,0.4,64,32,64,0.01
9,0.19303271174430847,0.9346349835395813,0.954918622970581,0.9102781414985657,0.8999155163764954,0.9317543506622314,1.4763998985290527,0.47073790431022644,0.4986443519592285,0.4308226704597473,0.2221374213695526,0.4620642066001892,0.4,64,32,64,0.001
23,0.4906753599643707,0.8217317461967468,0.8782204389572144,0.7513643503189087,0.7303715944290161,0.8082324862480164,1.058173656463623,0.5114504098892212,0.5572766065597534,0.40438035130500793,0.2691645324230194,0.4676652252674103,0.4,64,32,64,0.0001
5,0.612504780292511,0.6977928876876831,0.8723543286323547,0.5202428698539734,0.5696158409118652,0.6506622433662415,2.2811357975006104,0.49618321657180786,0.5240054726600647,0.2931547462940216,0.19424104690551758,0.37407878041267395,0.4,64,64,32,0.01
5,0.5383126139640808,0.7886247634887695,0.8453065752983093,0.6910424828529358,0.6640280485153198,0.7590227127075195,1.1029319763183594,0.508905827999115,0.5698116421699524,0.4320436418056488,0.2924761176109314,0.49119001626968384,0.4,64,64,32,0.001
27,0.5314893126487732,0.8157894611358643,0.8786032795906067,0.720584511756897,0.7094143033027649,0.7914004921913147,0.9909160733222961,0.5572519302368164,0.6002475023269653,0.4432043731212616,0.3250451683998108,0.5077642798423767,0.4,64,64,32,0.0001
7,0.53328537940979,0.7470288872718811,0.9034297466278076,0.6204453706741333,0.6588432192802429,0.7350386381149292,2.7248597145080566,0.49618321657180786,0.5615957975387573,0.3804563581943512,0.2613752782344818,0.4534692168235779,0.4,64,64,64,0.01
12,0.16509273648262024,0.9575551748275757,0.9698872566223145,0.9387651681900024,0.9319638609886169,0.9539768695831299,1.4654285907745361,0.5267175436019897,0.5447248816490173,0.4719741940498352,0.28529080748558044,0.5054506063461304,0.4,64,64,64,0.001
31,0.4623279273509979,0.8404074907302856,0.8967553973197937,0.7846660017967224,0.7669841647148132,0.8366209268569946,1.030705451965332,0.5521628260612488,0.5827546119689941,0.4632936418056488,0.318758487701416,0.5156221389770508,0.4,64,64,64,0.0001
5,1.071272611618042,0.668081521987915,0.7949922680854797,0.566554069519043,0.5455049872398376,0.6579844355583191,7.775753498077393,0.4223918616771698,0.46268773078918457,0.30944445729255676,0.1518193632364273,0.3674257695674896,0.4,128,16,32,0.01
5,0.18649068474769592,0.9295415878295898,0.945986270904541,0.9111486673355103,0.8936865329742432,0.9276143908500671,1.650211215019226,0.4885496199131012,0.5089963674545288,0.4377777874469757,0.23500223457813263,0.4697510004043579,0.4,128,16,32,0.001
11,0.4144396185874939,0.8718166351318359,0.9233239889144897,0.816216230392456,0.808995246887207,0.8642492890357971,1.0405353307724,0.5445292592048645,0.5952436327934265,0.4347222149372101,0.3141270875930786,0.4998995065689087,0.4,128,16,32,0.0001
15,0.9239713549613953,0.715619683265686,0.8965145945549011,0.5520269870758057,0.6057047843933105,0.6762341260910034,9.234113693237305,0.5038167834281921,0.5245140194892883,0.29527777433395386,0.1941012442111969,0.37445464730262756,0.4,128,16,64,0.01
7,0.14189539849758148,0.9524617791175842,0.9649211764335632,0.9383445978164673,0.9278338551521301,0.950910747051239,1.785814881324768,0.5445292592048645,0.5470715165138245,0.49916666746139526,0.2970646023750305,0.5212130546569824,0.4,128,16,64,0.001
13,0.3793027400970459,0.8896434903144836,0.9270201921463013,0.837837815284729,0.8272417187690735,0.8787949085235596,1.075035572052002,0.5368956923484802,0.5684329271316528,0.44722220301628113,0.29712191224098206,0.49823078513145447,0.4,128,16,64,0.0001
4,0.7311636805534363,0.7045840620994568,0.8205167651176453,0.5597063302993774,0.5598676800727844,0.6629998087882996,2.890920639038086,0.4758269786834717,0.5085758566856384,0.3250534236431122,0.19561408460140228,0.3954794108867645,0.4,128,32,32,0.01
5,0.23391705751419067,0.9312393665313721,0.948379397392273,0.8952702879905701,0.8841186761856079,0.9205134510993958,1.3355501890182495,0.5114504098892212,0.5292602181434631,0.44764959812164307,0.2599382996559143,0.4845997393131256,0.4,128,32,32,0.001
11,0.5511500239372253,0.8106960654258728,0.8767984509468079,0.7058212161064148,0.698850154876709,0.7804380655288696,1.0013865232467651,0.5139949321746826,0.6099489331245422,0.36725425720214844,0.2936846613883972,0.4545992314815521,0.4,128,32,32,0.0001
10,0.616649329662323,0.7589133977890015,0.8894787430763245,0.6305872797966003,0.6560282111167908,0.7347233295440674,6.002933502197266,0.5063613057136536,0.5171111822128296,0.34668806195259094,0.209945946931839,0.413312166929245,0.4,128,32,64,0.01
10,0.06733578443527222,0.9864176511764526,0.9894048571586609,0.9742723703384399,0.9729169607162476,0.9816626310348511,1.8941197395324707,0.5343511700630188,0.5372515916824341,0.5114850401878357,0.29501277208328247,0.5238572955131531,0.4,128,32,64,0.001
12,0.523301362991333,0.8132427930831909,0.8795585632324219,0.7205691337585449,0.71000075340271,0.7912522554397583,1.0235025882720947,0.5318065881729126,0.5938831567764282,0.43563035130500793,0.3172498345375061,0.5010497570037842,0.4,128,32,64,0.0001
6,0.5255637764930725,0.7402377128601074,0.8871579170227051,0.6183578372001648,0.6460508108139038,0.727613627910614,3.377210855484009,0.49363866448402405,0.5657554864883423,0.387152761220932,0.26792341470718384,0.4592292904853821,0.4,128,64,32,0.01
5,0.3416362404823303,0.8904923796653748,0.9335691332817078,0.8331857323646545,0.8286083340644836,0.8799242973327637,1.2172527313232422,0.5496183037757874,0.5905804634094238,0.485615074634552,0.3357367515563965,0.5326725840568542,0.4,128,64,32,0.001
11,0.6722744703292847,0.7436332702636719,0.8503373861312866,0.5883730053901672,0.6001486778259277,0.6948295831680298,1.0226730108261108,0.508905827999115,0.6078357100486755,0.3134920597076416,0.2672598659992218,0.4126357138156891,0.4,128,64,32,0.0001
14,0.42392292618751526,0.8268251419067383,0.9099814891815186,0.7218496799468994,0.7332714200019836,0.804140031337738,6.185250759124756,0.4987277388572693,0.4911182224750519,0.3891368806362152,0.20312535762786865,0.4337643086910248,0.4,128,64,64,0.01
8,0.17111991345882416,0.9567062854766846,0.9687259197235107,0.9323127269744873,0.926480770111084,0.9499096870422363,1.4353612661361694,0.5216284990310669,0.5477450489997864,0.4900793731212616,0.2964802384376526,0.5172132849693298,0.4,128,64,64,0.001
15,0.5411037802696228,0.8132427930831909,0.8883311748504639,0.7000885605812073,0.7025175094604492,0.782463014125824,1.0030533075332642,0.5318065881729126,0.6039947271347046,0.4342758059501648,0.32248562574386597,0.5014340877532959,0.4,128,64,64,0.0001
9,0.9148040413856506,0.7614601254463196,0.8617794513702393,0.6554054021835327,0.6528775095939636,0.7408212423324585,13.659770965576172,0.5139949321746826,0.5042604207992554,0.38722220063209534,0.21446870267391205,0.43626511096954346,0.4,256,16,32,0.01
4,0.1847374141216278,0.9405772686004639,0.9630692005157471,0.9197635054588318,0.9130256175994873,0.9401603937149048,1.6338834762573242,0.516539454460144,0.5302520990371704,0.48027777671813965,0.2722744047641754,0.5034952759742737,0.4,256,16,32,0.001
7,0.4470489025115967,0.8607810139656067,0.9205617904663086,0.779391884803772,0.7805238962173462,0.8417358994483948,1.0072040557861328,0.554707407951355,0.6074952483177185,0.46222221851348877,0.33911433815956116,0.5228803753852844,0.4,256,16,32,0.0001
11,1.2822352647781372,0.7275042533874512,0.837046205997467,0.5972973108291626,0.5967509150505066,0.6917181015014648,18.240018844604492,0.508905827999115,0.5034852027893066,0.31833332777023315,0.18932266533374786,0.38716447353363037,0.4,256,16,64,0.01
7,0.08951669931411743,0.9762309193611145,0.9793275594711304,0.9564189314842224,0.9521238803863525,0.967346727848053,2.266449451446533,0.4758269786834717,0.4871191084384918,0.45722222328186035,0.2192813754081726,0.47116661071777344,0.4,256,16,64,0.001
9,0.34752970933914185,0.9100169539451599,0.9452652931213379,0.8559122085571289,0.8536375164985657,0.8970451354980469,1.0973570346832275,0.5114504098892212,0.561601459980011,0.42222222685813904,0.27868154644966125,0.4805792272090912,0.4,256,16,64,0.0001
5,0.6832889318466187,0.735144317150116,0.8195427656173706,0.606224000453949,0.590630829334259,0.695015013217926,4.79656457901001,0.4910941421985626,0.4889459013938904,0.3693910241127014,0.19273295998573303,0.42027437686920166,0.4,256,32,32,0.01
5,0.186772882938385,0.9473684430122375,0.9613317251205444,0.9263254404067993,0.9164736866950989,0.9433211088180542,1.5658704042434692,0.5063613057136536,0.5168361067771912,0.46928420662879944,0.254967600107193,0.49158862233161926,0.4,256,32,32,0.001
8,0.49622368812561035,0.852292001247406,0.9177290201187134,0.7446075677871704,0.7548313736915588,0.8209877610206604,1.0056930780410767,0.5318065881729126,0.5928661823272705,0.4225427210330963,0.30773675441741943,0.4909815788269043,0.4,256,32,32,0.0001
21,0.47730010747909546,0.8064516186714172,0.9466795921325684,0.6823675036430359,0.7316919565200806,0.7911544442176819,12.795886039733887,0.5318065881729126,0.5424462556838989,0.35149574279785156,0.23345397412776947,0.42557886242866516,0.4,256,32,64,0.01
8,0.07763949781656265,0.9847198724746704,0.9877627491950989,0.9702443480491638,0.9686490893363953,0.9788230657577515,1.9437025785446167,0.5038167834281921,0.5129673480987549,0.4909188151359558,0.2600545585155487,0.5015020966529846,0.4,256,32,64,0.001
14,0.30136212706565857,0.9244481921195984,0.9551404714584351,0.8944905996322632,0.888733446598053,0.9233967661857605,1.1205040216445923,0.508905827999115,0.5549362897872925,0.4500534236431122,0.28521350026130676,0.49664559960365295,0.4,256,32,64,0.0001
5,0.4721827805042267,0.7928692698478699,0.8845421671867371,0.7259615063667297,0.7173398733139038,0.7961981296539307,3.3197665214538574,0.516539454460144,0.5142102837562561,0.4494047462940216,0.24483466148376465,0.4791722595691681,0.4,256,64,32,0.01
10,0.05871911719441414,0.9915110468864441,0.9925464987754822,0.984375,0.9827290773391724,0.988408625125885,1.7971702814102173,0.5343511700630188,0.5375127196311951,0.5101686716079712,0.2948468029499054,0.523370087146759,0.4,256,64,32,0.001
10,0.5227925181388855,0.833616316318512,0.9213238954544067,0.7349443435668945,0.7505427002906799,0.8169630169868469,0.99906986951828,0.5190839767456055,0.5729827880859375,0.4030258059501648,0.28148695826530457,0.470072478055954,0.4,256,64,32,0.0001
7,0.3957706689834595,0.8573853969573975,0.8910123109817505,0.7962424159049988,0.7703747153282166,0.8401934504508972,4.745448112487793,0.46055978536605835,0.48666954040527344,0.4412202537059784,0.21753491461277008,0.462368905544281,0.4,256,64,64,0.01
12,0.03441537544131279,0.9957554936408997,0.9958751201629639,0.9942434430122375,0.9925961494445801,0.9950528144836426,1.9848785400390625,0.5343511700630188,0.5499022006988525,0.5257936716079712,0.3145396411418915,0.5374853014945984,0.4,256,64,64,0.001
15,0.3662366271018982,0.9057725071907043,0.9405115246772766,0.8499493598937988,0.8459355235099792,0.8922626972198486,1.0801142454147339,0.5139949321746826,0.5374206304550171,0.405009925365448,0.25055307149887085,0.4612200856208801,0.4,256,64,64,0.0001
6,2.1072967052459717,0.7809846997261047,0.801438570022583,0.7673986554145813,0.6799324750900269,0.7835369110107422,20.083637237548828,0.47328245639801025,0.4796428680419922,0.4697222113609314,0.21563321352005005,0.4744487404823303,0.4,512,16,32,0.01
6,0.07354415208101273,0.9762309193611145,0.9779842495918274,0.9729729890823364,0.9632657766342163,0.9753977656364441,2.630225658416748,0.48600509762763977,0.49314284324645996,0.47777777910232544,0.23352237045764923,0.48514610528945923,0.4,512,16,32,0.001
6,0.3268818259239197,0.9193548560142517,0.9507858753204346,0.8731419444084167,0.8704182505607605,0.9088311195373535,1.161741018295288,0.5038167834281921,0.52659010887146,0.38777777552604675,0.23294326663017273,0.44372498989105225,0.4,512,16,32,0.0001
15,1.253774881362915,0.8268251419067383,0.8661077618598938,0.7672297358512878,0.7308927178382874,0.8114320039749146,25.68442153930664,0.48091602325439453,0.47702929377555847,0.41777777671813965,0.19476835429668427,0.44434913992881775,0.4,512,16,64,0.01
8,0.06691689044237137,0.9787775874137878,0.9790540933609009,0.9707770347595215,0.9624807834625244,0.9747820496559143,2.7130796909332275,0.5139949321746826,0.524404764175415,0.4972222149372101,0.2725222408771515,0.5093387365341187,0.4,512,16,64,0.001
9,0.19260895252227783,0.9660441279411316,0.978145182132721,0.9451013803482056,0.9429181218147278,0.9609760642051697,1.2675739526748657,0.5419847369194031,0.5627362728118896,0.4947222173213959,0.31197646260261536,0.5256493091583252,0.4,512,16,64,0.0001
12,0.8424779772758484,0.8217317461967468,0.8665597438812256,0.7481808662414551,0.7189537286758423,0.8020268678665161,14.264497756958008,0.4910941421985626,0.5012173652648926,0.46020299196243286,0.2383090704679489,0.479419082403183,0.4,512,32,32,0.01
7,0.07464433461427689,0.9813242554664612,0.9828844666481018,0.974662184715271,0.9682828783988953,0.9786535501480103,2.1793744564056396,0.516539454460144,0.5185655951499939,0.5042734742164612,0.27172043919563293,0.511239767074585,0.4,512,32,32,0.001
9,0.30147457122802734,0.9346349835395813,0.96620774269104,0.8965696096420288,0.8985006213188171,0.9295709133148193,1.1296906471252441,0.5241730213165283,0.5569254755973816,0.46340811252593994,0.2922994792461395,0.5046811699867249,0.4,512,32,32,0.0001
14,0.9064915776252747,0.8064516186714172,0.8679314851760864,0.7344724535942078,0.7114164233207703,0.7942980527877808,15.520987510681152,0.49618321657180786,0.48230186104774475,0.40090811252593994,0.19684594869613647,0.43744897842407227,0.4,512,32,64,0.01
7,0.0935719758272171,0.9685908555984497,0.9719104170799255,0.9670608043670654,0.9543235301971436,0.9694470763206482,2.2669317722320557,0.5343511700630188,0.5395797491073608,0.5283119678497314,0.3039371371269226,0.5337901711463928,0.4,512,32,64,0.001
10,0.24193628132343292,0.9550085067749023,0.9735859036445618,0.9303534030914307,0.9285282492637634,0.9512076377868652,1.1756176948547363,0.5114504098892212,0.5366839170455933,0.44524574279785156,0.2660447955131531,0.486448734998703,0.4,512,32,64,0.0001
4,0.5328008532524109,0.7614601254463196,0.8614346385002136,0.6695976853370667,0.6622450351715088,0.7524586319923401,3.092967987060547,0.46310433745384216,0.5144658088684082,0.3467261791229248,0.20380792021751404,0.4130137264728546,0.4,512,64,32,0.01
7,0.09872275590896606,0.9813242554664612,0.9898666739463806,0.96875,0.9691271781921387,0.979120135307312,1.8263641595840454,0.508905827999115,0.5305083990097046,0.4945436418056488,0.2806413769721985,0.5118034482002258,0.4,512,64,32,0.001
8,0.4595044255256653,0.8650254607200623,0.9284110069274902,0.7666371464729309,0.7780012488365173,0.8388161063194275,1.0431220531463623,0.5292620658874512,0.565512478351593,0.4789186418056488,0.30933189392089844,0.5183295607566833,0.4,512,64,32,0.0001
15,0.40706223249435425,0.8964346647262573,0.925883948802948,0.8586791157722473,0.8409228920936584,0.8908117413520813,11.11764144897461,0.4910941421985626,0.5121853351593018,0.4702381193637848,0.25148701667785645,0.49023011326789856,0.4,512,64,64,0.01
20,0.006476122420281172,0.9991511106491089,0.9991776347160339,0.9991776347160339,0.9987664222717285,0.9991776347160339,2.8067476749420166,0.5241730213165283,0.5302119851112366,0.5213293433189392,0.29203683137893677,0.5256749987602234,0.4,512,64,64,0.001
18,0.15736721456050873,0.9872665405273438,0.9907960295677185,0.9691928029060364,0.9701228141784668,0.9797841906547546,1.2409175634384155,0.5267175436019897,0.5413382649421692,0.465277761220932,0.2797474265098572,0.5003128051757812,0.4,512,64,64,0.0001
4,0.7891016006469727,0.6358234286308289,0.8637163639068604,0.4141891896724701,0.48426586389541626,0.5492310523986816,1.885082483291626,0.5190839767456055,0.5268311500549316,0.25833332538604736,0.19085143506526947,0.34212806820869446,0.5,16,16,32,0.01
4,0.596770703792572,0.7589133977890015,0.819429874420166,0.637499988079071,0.6108754277229309,0.7130948305130005,1.150363802909851,0.5267175436019897,0.545026957988739,0.38277778029441833,0.24756596982479095,0.4480699300765991,0.5,16,16,32,0.001
14,0.7515237927436829,0.6910017132759094,0.7714105248451233,0.5461148619651794,0.5151888132095337,0.6348790526390076,0.981063723564148,0.5368956923484802,0.601136326789856,0.42777779698371887,0.3185175359249115,0.496904194355011,0.5,16,16,32,0.0001
11,0.7903857231140137,0.6434634923934937,0.9022577404975891,0.39020270109176636,0.4924299418926239,0.5367898344993591,3.3638625144958496,0.5241730213165283,0.537225067615509,0.2313888967037201,0.1812712699174881,0.31828802824020386,0.5,16,16,64,0.01
