round_epochs,loss,accuracy,precision,recall,matthews,f1score,val_loss,val_accuracy,val_precision,val_recall,val_matthews,val_f1score,dropout,num_neurons,batch_size,epochs
6,0.09807098656892776,0.9728353023529053,0.9760338664054871,0.9703947305679321,0.959873616695404,0.973192036151886,1.7184895277023315,0.5572519302368164,0.535269558429718,0.5096725821495056,0.291779488325119,0.5219716429710388,0.1,32,64,32
9,0.061143502593040466,0.9787775874137878,0.9810072183609009,0.9769737124443054,0.9685208201408386,0.9789745211601257,1.9404327869415283,0.572519063949585,0.5506828427314758,0.5319940447807312,0.31676381826400757,0.5411437153816223,0.1,32,64,64
7,0.037181220948696136,0.9830220937728882,0.9854167103767395,0.9822635054588318,0.9758610129356384,0.9837892651557922,3.369598150253296,0.5648854970932007,0.5633571743965149,0.5458333492279053,0.3375767469406128,0.5542203187942505,0.1,64,16,32
11,0.08532531559467316,0.9804753661155701,0.9813626408576965,0.9771959185600281,0.9689699411392212,0.9791830778121948,6.152944087982178,0.5368956923484802,0.527238130569458,0.5208333134651184,0.2892841696739197,0.5239139199256897,0.1,64,16,64
4,0.03268580511212349,0.9957554936408997,0.9974390268325806,0.9915540814399719,0.9917759299278259,0.9944359064102173,1.9491993188858032,0.5470737814903259,0.5453764200210571,0.5160256624221802,0.30498477816581726,0.5301386117935181,0.1,64,32,32
7,0.017229434102773666,0.9974533319473267,0.9974662065505981,0.9974662065505981,0.9961993098258972,0.9974662065505981,2.274671792984009,0.5445292592048645,0.5404753684997559,0.5232371687889099,0.3030855655670166,0.5316139459609985,0.1,64,32,64
4,0.05577782914042473,0.988964319229126,0.9880420565605164,0.9848178029060364,0.9796739816665649,0.9864171743392944,1.8095765113830566,0.5496183037757874,0.5429824590682983,0.5322420597076416,0.30994701385498047,0.5374873280525208,0.1,64,64,32
8,0.024131285026669502,0.9940577149391174,0.9942434430122375,0.9942434430122375,0.9913651347160339,0.9942434430122375,2.186279773712158,0.5470737814903259,0.5340134501457214,0.5141369104385376,0.2938539683818817,0.5237825512886047,0.1,64,64,64
7,0.0638476014137268,0.9855687618255615,0.9856418967247009,0.9839527010917664,0.9772050380706787,0.9847700595855713,6.681499004364014,0.5445292592048645,0.5414444804191589,0.535277783870697,0.3099328577518463,0.5382615923881531,0.1,128,16,32
7,0.059562522917985916,0.9830220937728882,0.9831081032752991,0.9831081032752991,0.974662184715271,0.9831081032752991,4.582555770874023,0.5648854970932007,0.5603333711624146,0.5558333396911621,0.3382662236690521,0.5580106973648071,0.1,128,16,64
6,0.007624959107488394,0.9991511106491089,0.9991554021835327,0.9991554021835327,0.9987331032752991,0.9991554021835327,2.4280083179473877,0.5368956923484802,0.5342189073562622,0.5184295177459717,0.29443201422691345,0.5260663628578186,0.1,128,32,32
13,0.00963825173676014,0.9974533319473267,0.9974662065505981,0.9974662065505981,0.9961993098258972,0.9974662065505981,3.4724879264831543,0.5241730213165283,0.5157309770584106,0.5088140964508057,0.2703394591808319,0.5121939778327942,0.1,128,32,64
7,0.00897441990673542,0.9991511106491089,0.9979757070541382,0.9979757070541382,0.996963620185852,0.9979757070541382,2.457305431365967,0.5445292592048645,0.5231748819351196,0.4985118806362152,0.27558010816574097,0.5104494690895081,0.1,128,64,32
9,0.008438466116786003,0.9983022212982178,0.9983552694320679,0.9983552694320679,0.9975329041481018,0.9983552694320679,2.3954317569732666,0.5445292592048645,0.543423056602478,0.5277777910232544,0.30762067437171936,0.5354162454605103,0.1,128,64,64
4,0.012246193364262581,0.9966044425964355,0.9966216087341309,0.9966216087341309,0.9949324131011963,0.9966216087341309,3.3015904426574707,0.5368956923484802,0.5352948307991028,0.5183333158493042,0.296845406293869,0.5263091325759888,0.1,256,16,32
16,0.09330271929502487,0.9923599362373352,0.9923986196517944,0.9923986196517944,0.9885979890823364,0.9923986196517944,27.545501708984375,0.5394402146339417,0.5285556316375732,0.523888885974884,0.29134413599967957,0.5261469483375549,0.1,256,16,64
4,0.007027445361018181,0.9991511106491089,0.9991554021835327,0.9991554021835327,0.9987331032752991,0.9991554021835327,2.4832279682159424,0.5470737814903259,0.5404775142669678,0.5232371687889099,0.30219757556915283,0.5315945148468018,0.1,256,32,32
7,0.006285186391323805,0.9991511106491089,0.9991554021835327,0.9991554021835327,0.9987331032752991,0.9991554021835327,2.6620981693267822,0.5470737814903259,0.5415546894073486,0.5365918874740601,0.3103620409965515,0.539033830165863,0.1,256,32,64
8,0.006248060613870621,0.9991511106491089,0.9991776347160339,0.9991776347160339,0.9987664222717285,0.9991776347160339,2.4424450397491455,0.5597964525222778,0.5332821011543274,0.523065447807312,0.29513978958129883,0.528112530708313,0.1,256,64,32
13,0.004241126123815775,0.9991511106491089,0.9991776347160339,0.9991776347160339,0.9987664222717285,0.9991776347160339,2.639388084411621,0.5343511700630188,0.5350625514984131,0.5188491940498352,0.2952732443809509,0.5267782211303711,0.1,256,64,64
4,0.01203575637191534,0.9966044425964355,0.9966216087341309,0.9966216087341309,0.9949324131011963,0.9966216087341309,3.8123857975006104,0.572519063949585,0.5760555267333984,0.5672222375869751,0.35980188846588135,0.5714963674545288,0.1,512,16,32
9,0.004370334558188915,0.9991511106491089,0.9991554021835327,0.9991554021835327,0.9987331032752991,0.9991554021835327,3.7977561950683594,0.554707407951355,0.5548333525657654,0.5502777695655823,0.33068203926086426,0.552452564239502,0.1,512,16,64
7,0.004073784686625004,0.9991511106491089,0.9991554021835327,0.9991554021835327,0.9987331032752991,0.9991554021835327,3.2682297229766846,0.554707407951355,0.5502550005912781,0.5389957427978516,0.3199528157711029,0.5445123314857483,0.1,512,32,32
10,0.004486387129873037,0.9991511106491089,0.9991554021835327,0.9991554021835327,0.9987331032752991,0.9991554021835327,3.5218918323516846,0.5368956923484802,0.5372380614280701,0.531784176826477,0.3033429980278015,0.5344415903091431,0.1,512,32,64
6,0.004407636355608702,0.9991511106491089,0.9991776347160339,0.9991776347160339,0.9987664222717285,0.9991776347160339,2.7199556827545166,0.554707407951355,0.544966995716095,0.5367063283920288,0.3140299320220947,0.5407668352127075,0.1,512,64,32
24,0.016551777720451355,0.9949066042900085,0.9950658082962036,0.9950658082962036,0.9925987124443054,0.9950658082962036,4.015876293182373,0.5445292592048645,0.5377954244613647,0.5322420597076416,0.30380722880363464,0.5349631905555725,0.1,512,64,64
4,0.2514362037181854,0.9066213965415955,0.9155324101448059,0.8913851380348206,0.8561075329780579,0.902940571308136,1.5550537109375,0.5597964525222778,0.5641154050827026,0.5308333039283752,0.3321223556995392,0.5464929938316345,0.2,16,16,32
14,0.16728034615516663,0.9490662217140198,0.9530404806137085,0.9451013803482056,0.9238380193710327,0.9489428400993347,2.3714027404785156,0.5267175436019897,0.5243175029754639,0.5088889002799988,0.2813590168952942,0.5161023139953613,0.2,16,16,64
5,0.19867399334907532,0.9202037453651428,0.9328397512435913,0.9067047834396362,0.880761444568634,0.9193123579025269,1.5273981094360352,0.5572519302368164,0.5721932053565979,0.5269765257835388,0.3361477851867676,0.5481345057487488,0.2,16,32,32
8,0.20842301845550537,0.9244481921195984,0.9287954568862915,0.9170348644256592,0.8847529292106628,0.9227964878082275,1.6609081029891968,0.5648854970932007,0.5624091625213623,0.5376602411270142,0.3320838212966919,0.549594521522522,0.2,16,32,64
7,0.19976817071437836,0.9252971410751343,0.9371125102043152,0.9185855388641357,0.8922871947288513,0.927668035030365,1.3334739208221436,0.5572519302368164,0.5585745573043823,0.5141369104385376,0.32005739212036133,0.534886360168457,0.2,16,64,32
9,0.17618906497955322,0.9388794302940369,0.9397682547569275,0.9302251935005188,0.9027820229530334,0.9349300265312195,1.673426628112793,0.5597964525222778,0.5733247399330139,0.5414186716079712,0.34432339668273926,0.55671626329422,0.2,16,64,64
6,0.09590887278318405,0.9584040641784668,0.9630549550056458,0.9527027010917664,0.9371348023414612,0.9575945734977722,2.4056153297424316,0.5496183037757874,0.5500146746635437,0.5233333110809326,0.31440678238868713,0.5357511639595032,0.2,32,16,32
13,0.1101309210062027,0.9651952385902405,0.9685248136520386,0.9619932174682617,0.9480151534080505,0.9651246070861816,3.901508092880249,0.5292620658874512,0.5211666822433472,0.5133333206176758,0.27951622009277344,0.5171235799789429,0.2,32,16,64
8,0.07083982229232788,0.9745330810546875,0.9761020541191101,0.9736226797103882,0.9623208045959473,0.9748426675796509,2.4666409492492676,0.5572519302368164,0.5485983490943909,0.53392094373703,0.3177318572998047,0.5410226583480835,0.2,32,32,32
9,0.05612250044941902,0.9847198724746704,0.9861826300621033,0.9803794622421265,0.9749785661697388,0.9832349419593811,2.2977638244628906,0.5318065881729126,0.5366883873939514,0.5221688151359558,0.2991575300693512,0.5291795134544373,0.2,32,32,64
5,0.10102292150259018,0.9685908555984497,0.971477210521698,0.965080976486206,0.9524962902069092,0.9682539105415344,1.6702220439910889,0.5445292592048645,0.535881519317627,0.4962797462940216,0.28715062141418457,0.51514732837677,0.2,32,64,32
7,0.07264359295368195,0.979626476764679,0.9813839793205261,0.9741269946098328,0.9666998982429504,0.9777204394340515,1.82892906665802,0.5623409748077393,0.5627298951148987,0.5255456566810608,0.32678475975990295,0.5433637499809265,0.2,32,64,64
8,0.03416379541158676,0.988964319229126,0.9907094836235046,0.9847972989082336,0.9816619157791138,0.9876581430435181,3.7488887310028076,0.5496183037757874,0.5431904792785645,0.5358332991600037,0.31216105818748474,0.5393440127372742,0.2,64,16,32
11,0.11241749674081802,0.971137523651123,0.9720720648765564,0.9695945978164673,0.9562842845916748,0.9707934260368347,6.6412200927734375,0.5241730213165283,0.515999972820282,0.5133333206176758,0.2738138437271118,0.5146235823631287,0.2,64,16,64
6,0.030301420018076897,0.9932088255882263,0.993048369884491,0.993048369884491,0.9895724654197693,0.993048369884491,2.296565294265747,0.5419847369194031,0.5466679930686951,0.5232371687889099,0.31096094846725464,0.5342133045196533,0.2,64,32,32
7,0.030678579583764076,0.9915110468864441,0.9913319945335388,0.9871362447738647,0.9838730096817017,0.98920077085495,2.5539309978485107,0.5470737814903259,0.5570288300514221,0.5475426912307739,0.3312072157859802,0.5521644949913025,0.2,64,32,64
6,0.03525044769048691,0.9881154298782349,0.9892830848693848,0.9876644611358643,0.982722818851471,0.9884673953056335,2.0962555408477783,0.5597964525222778,0.5641250014305115,0.530009925365448,0.33080071210861206,0.5457447171211243,0.2,64,64,32
8,0.026481708511710167,0.9957554936408997,0.9958881735801697,0.9942434430122375,0.9926033020019531,0.9950527548789978,2.236783742904663,0.5445292592048645,0.5352607369422913,0.514384925365448,0.29370495676994324,0.5244737863540649,0.2,64,64,64
6,0.016550986096262932,0.9957554936408997,0.9966216087341309,0.9949324131011963,0.993674635887146,0.995749831199646,4.004835605621338,0.5394402146339417,0.5430317521095276,0.5347222089767456,0.310854434967041,0.5387060642242432,0.2,128,16,32
7,0.009743345901370049,0.9991511106491089,0.9991554021835327,0.9991554021835327,0.9987331032752991,0.9991554021835327,3.4195854663848877,0.5521628260612488,0.5516428351402283,0.5433332920074463,0.32449600100517273,0.547295093536377,0.2,128,16,64
10,0.032638877630233765,0.9898132681846619,0.9898104071617126,0.9890202879905701,0.9841455221176147,0.9894090890884399,3.5615181922912598,0.5572519302368164,0.5547732710838318,0.5486111044883728,0.32885316014289856,0.5516143441200256,0.2,128,32,32
7,0.006887304130941629,0.9983022212982178,0.9983108043670654,0.9983108043670654,0.9974662065505981,0.9983108043670654,2.713805913925171,0.5394402146339417,0.5383074283599854,0.5221688151359558,0.3001830279827118,0.5299257636070251,0.2,128,32,64
6,0.012560957111418247,0.9991511106491089,0.9991776347160339,0.9991776347160339,0.9987664222717285,0.9991776347160339,2.2918701171875,0.5318065881729126,0.5191304087638855,0.4985118806362152,0.2715372145175934,0.5084894895553589,0.2,128,64,32
7,0.010186380706727505,0.9991511106491089,0.9991776347160339,0.9991776347160339,0.9987664222717285,0.9991776347160339,2.3573946952819824,0.5470737814903259,0.5247787237167358,0.5096725821495056,0.2802512049674988,0.5170726776123047,0.2,128,64,64
4,0.007461201399564743,0.9991511106491089,0.9991554021835327,0.9991554021835327,0.9987331032752991,0.9991554021835327,2.5026662349700928,0.5419847369194031,0.5371666550636292,0.5258333086967468,0.30146855115890503,0.5313171148300171,0.2,256,16,32
