0.6206058339566193,0.6108636543532951,0.6206058339566193,0.6138980970716501
0.6196709050112191,0.6196419949207073,0.6196709050112191,0.6186191786794412
0.6297681376215407,0.6258631873457485,0.6297681376215407,0.6274463060923663
0.6331338818249813,0.6211317815132142,0.6331338818249813,0.6232034794398534
0.6290201944652206,0.6214211250668042,0.6290201944652206,0.6228005096348423
0.6185489902767389,0.6108624151710823,0.6185489902767389,0.6131113061506304
0.631637995512341,0.6202459976503706,0.631637995512341,0.622318790022542
0.6297681376215407,0.6189336145324952,0.6297681376215407,0.62195078984076
0.6243455497382199,0.6139749831088126,0.6243455497382199,0.6161358615492861
0.6314510097232611,0.624528594821727,0.6314510097232611,0.6266879089761049
