0SVMRBF,0.8010204081632653,0.80114115621362,0.775417859068475,0.6820236778864159,0.8716410559495666,0.7880696556755951,16,0.7811704834605598,0.776614816922827,0.7608950089353224,0.6520114063422046,0.8879269060540057,0.7686745516985289
0SVMLN,0.8010204081632653,0.8013390660688507,0.7761975861639915,0.6820563145957713,0.8658446006663625,0.7885679840163147,16,0.7913486005089059,0.7844593142515249,0.7748079965325206,0.6690647296934493,0.8961197832278459,0.7796037862563495
0RF,0.7755102040816326,0.7695367423344233,0.7542345817261831,0.6418476608982244,0.8900337674367162,0.7618088276275344,200,0.7913486005089059,0.7871034567399658,0.7796540587694003,0.6689740698378877,0.9128844085800973,0.7833610480805393
0ET,0.7806122448979592,0.7726497410801283,0.7608622620380738,0.6505426512724598,0.8927947824644353,0.766710698795939,200,0.7913486005089059,0.7891704132127365,0.7808049857321974,0.6689174739493403,0.9175977142802451,0.7849654123789942
0XGB,0.7882653061224489,0.7811429640895371,0.7700427190908714,0.6629107106025958,0.8878359462486003,0.7755531250558246,20,0.7760814249363868,0.7739076589651303,0.7632611260830746,0.6439820380033557,0.9060965630114568,0.768547523227929
0LGBM,0.7653061224489796,0.7587022810970258,0.7487018373356559,0.6264599609812054,0.8833689325757262,0.7536688866668562,20,0.7760814249363868,0.7714850830198063,0.7678648339342629,0.6455593392887079,0.8993407208692763,0.7696707014191373
0MLP,0.8086734693877551,0.8058219855284882,0.7876798971423832,0.6948282439057095,0.8919887879667648,0.7966476671019413,20,0.8015267175572519,0.7973807066686324,0.7906109381473323,0.685939947570029,0.9155394965865291,0.7939813923050338
0NB,0.7882653061224489,0.781071281878944,0.764621956783211,0.6623135519450426,0.8723439681749685,0.772759092165487,NA,0.7938931297709924,0.7901691331923889,0.7871817432287758,0.6746799980475903,0.8967978371323837,0.7886726092589116
01NN,0.7066326530612245,0.6953652270004119,0.6870930280784705,0.5330221946260627,0.7653197710588527,0.6912043784105786,NA,0.7073791348600509,0.701353712247225,0.6964044727202623,0.5368771537938097,0.7723033545401966,0.6988703302485593
0DT,0.6836734693877551,0.6640440437401763,0.6684252001161296,0.5030406443227784,0.7513189000870972,0.6662274193111773,NA,0.6997455470737913,0.6816676522767593,0.6797455996784105,0.525044611469336,0.7598091997588079,0.680705269194042
