0SVMRBF,0.7964376590330788,0.7942036523347203,0.7687223764004522,0.6749117278854322,0.8590126597457773,0.781255296468178,1,0.7862595419847328,0.7863622600068384,0.772328051443393,0.659940744907438,0.8941843663988119,0.7792819747941266
0SVMLN,0.7888040712468194,0.7870206489675516,0.7622777263850344,0.6627094286328119,0.8709284099085209,0.7744516104285323,2,0.7811704834605598,0.7755187702134912,0.7676310251898157,0.6527506570889807,0.8914905239093369,0.7715547387638292
0RF,0.7862595419847328,0.7824586155376513,0.7613098297187104,0.6588635757053223,0.8814720594785349,0.771739359211977,100,0.7888040712468194,0.7866085967331052,0.7778810091240103,0.6646525360222802,0.903524624094333,0.7822204592751422
0ET,0.7913486005089059,0.7893618991528782,0.7714530441634974,0.6672798427266347,0.877462311988214,0.7803047281880524,20,0.7786259541984732,0.7770854967116648,0.7665970025992422,0.6481394280188885,0.8949481330850312,0.7718056178112125
0XGB,0.7786259541984732,0.7750013162150169,0.7548651797032925,0.6465329207774418,0.8837646897591394,0.7648007318230406,100,0.7786259541984732,0.773372328189604,0.7639680215268121,0.6483013489799615,0.8976024519837509,0.7686414105758472
0LGBM,0.7938931297709924,0.7892803336558556,0.7732260938088875,0.6714949725018318,0.885248312604927,0.7811707377141826,50,0.7862595419847328,0.7846646066671176,0.7685481434081658,0.6594880740432313,0.8953316187358741,0.776522761125779
0MLP,0.7709923664122137,0.7632478632478632,0.7564634940213107,0.6364496693177163,0.8744381060060986,0.7598405350793382,20,0.7608142493638677,0.7587394276911433,0.7401321771422555,0.6182521443617071,0.8735390371728559,0.749320305608343
0NB,0.7633587786259542,0.7557221080531713,0.7461575358892659,0.6239037207698198,0.8669518535649433,0.7509093664546772,NA,0.7735368956743003,0.7633768430902332,0.7767772541008823,0.6477842546651111,0.8869512501931315,0.7700187521512015
01NN,0.7455470737913485,0.7398744079622427,0.7239370267584885,0.5941937895348838,0.7929527700688662,0.7318189575108355,NA,0.7048346055979644,0.6933288366887099,0.6962790227067943,0.537448552709428,0.7722092670300956,0.6948007980237757
0DT,0.6997455470737913,0.6905208537126475,0.6799619693699249,0.5214236430059468,0.7599714770274436,0.685200736081264,NA,0.7099236641221374,0.6959745969711774,0.7054102112892706,0.5469481436039256,0.779057658466953,0.7006606388302739
