41NN,0.775510204,0.769415793,0.76287215,0.64343427,0.822154112,0.766129999,NA,0.697201018,0.688171106,0.698762044,0.526788504,0.774071533,0.693426138,,,,,,,,,,,,,,
4DT,0.683673469,0.675595629,0.693982891,0.509841185,0.770487169,0.684665831,NA,0.692111959,0.691017316,0.680750567,0.509757102,0.760562925,0.685845522,,,,,,,,,,,,,,
4LR,0.81377551,0.807846728,0.799318671,0.703928122,0.898241415,0.803560074,0.01,0.781170483,0.773750166,0.78159973,0.656697393,0.917149324,0.777655141,,,,,,,,,,,,,,
4PLS,0.808673469,0.800662879,0.796619339,0.696554155,0.909919897,0.798635991,NA,0.770992366,0.76161962,0.776070359,0.64373954,0.913151503,0.768777087,,,,,,,,,,,,,,
4MNB,0.806122449,0.797184374,0.796818558,0.693289083,0.903011413,0.797001424,NA,0.773536896,0.763077629,0.780145262,0.64941518,0.899504797,0.771517064,,,,,,,,,,,,,,
5SVMRBF,0.757653061,0.751683343,0.753290406,0.616730497,0.851452827,0.752486016,1,0.740458015,0.735689204,0.731617642,0.58941292,0.851667408,0.733647774,,,,,,,,,,,,,,
5SVMLN,0.765306122,0.758758105,0.760860557,0.629063415,0.848607459,0.759807877,2,0.740458015,0.737126164,0.73539755,0.590448668,0.866535115,0.736260842,,,,,,,,,,,,,,
5RF,0.767857143,0.762780698,0.759535837,0.631787638,0.837204679,0.761154809,20,0.727735369,0.721064108,0.717082532,0.568672373,0.841768522,0.719067808,,,,,,,,,,,,,,
5ET,0.75,0.741907638,0.748818025,0.606368783,0.859107256,0.745346815,20,0.72264631,0.715305167,0.715426386,0.562034128,0.860515993,0.715365772,,,,,,,,,,,,,,
5XGB,0.744897959,0.737255175,0.74048062,0.597208272,0.825265394,0.738864378,20,0.709923664,0.705151183,0.698589422,0.539674314,0.865251303,0.701854966,,,,,,,,,,,,,,
5LGBM,0.75,0.744131662,0.74402672,0.604202414,0.844052791,0.744079187,20,0.732824427,0.729313487,0.720216731,0.575292864,0.872801292,0.724736565,,,,,,,,,,,,,,
5MLP,0.757653061,0.752169512,0.753290406,0.616551642,0.878957617,0.752729542,20,0.737913486,0.733578781,0.728693665,0.584979906,0.874244736,0.731128063,,,,,,,,,,,,,,
5NB,0.75,0.739529566,0.753320029,0.609658473,0.867196979,0.746361102,NA,0.72519084,0.717981651,0.724020225,0.568714412,0.856071405,0.720988295,,,,,,,,,,,,,,
51NN,0.734693878,0.730209485,0.735918157,0.58383898,0.801938618,0.733052707,NA,0.684478372,0.674113086,0.684723607,0.509303332,0.763542705,0.67937692,,,,,,,,,,,,,,
5DT,0.739795918,0.733282675,0.73580902,0.588916574,0.801856765,0.734543675,NA,0.687022901,0.684160113,0.679918222,0.504726206,0.759938666,0.682032572,,,,,,,,,,,,,,
5LR,0.762755102,0.759926185,0.752891968,0.622839037,0.853961428,0.756392723,0.001,0.735368957,0.729786491,0.731439551,0.585014937,0.866016651,0.730612086,,,,,,,,,,,,,,
5PLS,0.755102041,0.746828078,0.753768358,0.614564759,0.887018799,0.750282169,NA,0.735368957,0.729960317,0.728071543,0.581796309,0.873721999,0.729014707,,,,,,,,,,,,,,
5MNB,0.75,0.740836549,0.75134776,0.608106409,0.883773261,0.746055133,NA,0.727735369,0.720697364,0.725793275,0.572401475,0.870754013,0.723236343,,,,,,,,,,,,,,
6SVMRBF,0.762755102,0.753667097,0.757306225,0.632002573,0.84819086,0.755482278,1,0.770992366,0.762643199,0.790778091,0.65284525,0.878709834,0.776455861,,,,,,,,,,,,,,
6SVMLN,0.760204082,0.749079137,0.757134,0.627684837,0.863005933,0.753085031,1,0.763358779,0.754506318,0.785458942,0.643531597,0.883423011,0.769671563,,,,,,,,,,,,,,
6RF,0.765306122,0.755737316,0.753014372,0.631578954,0.847738295,0.754373387,20,0.773536896,0.766459094,0.7732397,0.644232552,0.888173747,0.769834467,,,,,,,,,,,,,,
6ET,0.760204082,0.751662155,0.751992215,0.627409257,0.85832511,0.751827149,20,0.763358779,0.755338516,0.768776483,0.630916414,0.898821018,0.761998259,,,,,,,,,,,,,,
6XGB,0.755102041,0.746490431,0.743341342,0.614190923,0.86300998,0.744912558,20,0.768447837,0.760040766,0.77610249,0.639911517,0.889002631,0.767987658,,,,,,,,,,,,,,
6LGBM,0.762755102,0.752627736,0.7545799,0.631176125,0.868230127,0.753602554,20,0.770992366,0.763290803,0.773768505,0.641725702,0.889561858,0.768493942,,,,,,,,,,,,,,
6MLP,0.760204082,0.751790928,0.751681349,0.626267163,0.8893452,0.751736134,20,0.770992366,0.763002224,0.785847256,0.6478594,0.900598127,0.774256262,,,,,,,,,,,,,,
6NB,0.765306122,0.754033158,0.75766187,0.632556701,0.869813954,0.755843159,NA,0.770992366,0.762643199,0.790778091,0.65284525,0.890886518,0.776455861,,,,,,,,,,,,,,
61NN,0.719387755,0.716041041,0.701589639,0.557862408,0.776192229,0.708741681,NA,0.68956743,0.678631515,0.690486787,0.517045254,0.76786509,0.684507823,,,,,,,,,,,,,,
6DT,0.683673469,0.669559693,0.672042677,0.502101785,0.754032008,0.670798888,NA,0.715012723,0.70925464,0.711088619,0.552206045,0.783316464,0.710170446,,,,,,,,,,,,,,
6LR,0.770408163,0.761163299,0.762032086,0.639406809,0.882015983,0.761597444,0.01,0.763358779,0.755548907,0.784308015,0.644261957,0.88815704,0.769659901,,,,,,,,,,,,,,
6PLS,0.767857143,0.75620369,0.761365574,0.636558493,0.887702171,0.758775853,NA,0.770992366,0.762483963,0.786998183,0.649483402,0.896186097,0.774547154,,,,,,,,,,,,,,
6MNB,0.767857143,0.756155303,0.762481593,0.637382246,0.886951699,0.759305271,NA,0.773536896,0.765105245,0.793702067,0.65720844,0.9003985,0.779141347,,,,,,,,,,,,,,
7SVMRBF,0.765306122,0.752438299,0.762179088,0.633202752,0.870009539,0.757277371,1,0.816793893,0.80786443,0.807985252,0.710662385,0.915774502,0.807924837,,,,,,,,,,,,,,
7SVMLN,0.757653061,0.742634078,0.754186886,0.621805865,0.847171761,0.748365898,1,0.814249364,0.804673526,0.813032992,0.708754122,0.920386755,0.80883166,,,,,,,,,,,,,,
7RF,0.767857143,0.755066029,0.767033719,0.638489868,0.878790282,0.761002825,50,0.806615776,0.801657004,0.791770411,0.692764538,0.922344134,0.796683036,,,,,,,,,,,,,,
7ET,0.75,0.737527405,0.742296047,0.607336796,0.876403837,0.739904043,20,0.798982188,0.791834126,0.786778389,0.681302125,0.919441095,0.789298162,,,,,,,,,,,,,,
7XGB,0.760204082,0.748020843,0.757853262,0.62553442,0.884506207,0.752904953,50,0.798982188,0.790248191,0.783822281,0.681163359,0.913090401,0.787022119,,,,,,,,,,,,,,
7LGBM,0.755102041,0.742953465,0.743502965,0.614408726,0.887597984,0.743228113,50,0.801526718,0.795214124,0.787073384,0.684886195,0.919691396,0.791122813,,,,,,,,,,,,,,
7MLP,0.765306122,0.752524069,0.765260669,0.635366821,0.891618798,0.758838929,20,0.819338422,0.810091009,0.812799183,0.715243023,0.926317687,0.811442837,,,,,,,,,,,,,,
7NB,0.760204082,0.74630038,0.759783916,0.627918511,0.862281825,0.752981791,NA,0.814249364,0.802470712,0.811882065,0.709145318,0.911201515,0.807148955,,,,,,,,,,,,,,
71NN,0.74744898,0.73593162,0.74668616,0.606878899,0.81001462,0.741269884,NA,0.745547074,0.729219624,0.738204622,0.602443621,0.803653467,0.733684616,,,,,,,,,,,,,,
7DT,0.683673469,0.689988756,0.700800465,0.527771695,0.775600348,0.695352586,NA,0.743002545,0.733025295,0.738733427,0.599252802,0.80405007,0.735868291,,,,,,,,,,,,,,
7LR,0.772959184,0.767516729,0.757844967,0.639673532,0.871601309,0.762650185,0.001,0.816793893,0.808739696,0.806095298,0.710104319,0.921439236,0.807415332,,,,,,,,,,,,,,
7PLS,0.762755102,0.749216188,0.760406039,0.630093529,0.898498956,0.754769642,NA,0.811704835,0.799916224,0.806329107,0.704242837,0.924668634,0.803109864,,,,,,,,,,,,,,
7MNB,0.760204082,0.74630038,0.759783916,0.627918511,0.884179593,0.752981791,NA,0.814249364,0.802470712,0.811882065,0.709145318,0.918664296,0.807148955,,,,,,,,,,,,,,
8SVMRBF,0.803571429,0.803087704,0.786844179,0.686949315,0.87731205,0.794882965,1,0.740458015,0.734816574,0.738111304,0.592326501,0.85894274,0.736460254,,,,,,,,,,,,,,
8SVMLN,0.795918367,0.788909247,0.785386338,0.676800692,0.88513386,0.787143851,1,0.735368957,0.730045845,0.737194186,0.586576782,0.867752783,0.733602602,,,,,,,,,,,,,,
8RF,0.803571429,0.803241969,0.794937995,0.687924054,0.885948236,0.799068409,100,0.735368957,0.726931716,0.73990794,0.588932785,0.890669074,0.733362431,,,,,,,,,,,,,,
8ET,0.808673469,0.805286091,0.800006221,0.696909293,0.892662149,0.802637473,50,0.737913486,0.732477714,0.739791035,0.590424356,0.882795889,0.736116211,,,,,,,,,,,,,,
8XGB,0.795918367,0.787437139,0.793442827,0.67927226,0.882340875,0.790428575,50,0.735368957,0.727007539,0.735389004,0.586039807,0.884112388,0.731174253,,,,,,,,,,,,,,
8LGBM,0.808673469,0.807122867,0.79692464,0.695860833,0.888175694,0.801991335,20,0.737913486,0.731287503,0.735599227,0.58806159,0.888168064,0.733437028,,,,,,,,,,,,,,
8MLP,0.803571429,0.804162805,0.783762598,0.686591407,0.918435569,0.79383166,20,0.730279898,0.723917069,0.731019105,0.57792665,0.887437326,0.727450754,,,,,,,,,,,,,,
8NB,0.795918367,0.79155711,0.784606611,0.675924232,0.888086437,0.788066535,NA,0.735368957,0.727776554,0.73990794,0.588561414,0.863922584,0.73379211,,,,,,,,,,,,,,
81NN,0.765306122,0.757348665,0.744803202,0.626974342,0.808602401,0.751023546,NA,0.681933842,0.6754329,0.688535646,0.504882884,0.766401735,0.681921339,,,,,,,,,,,,,,
8DT,0.74744898,0.73994458,0.734731036,0.599327748,0.801048277,0.737328592,NA,0.679389313,0.676872896,0.672212446,0.49147278,0.754159335,0.674534621,,,,,,,,,,,,,,
8LR,0.81377551,0.815656609,0.79352785,0.702841107,0.917191842,0.804440077,100,0.72519084,0.717636684,0.726322079,0.571025612,0.874989403,0.72195326,,,,,,,,,,,,,,
8PLS,0.803571429,0.799782497,0.78992576,0.687639752,0.921262252,0.794823571,NA,0.740458015,0.732990095,0.741564085,0.594535862,0.885411069,0.737252163,,,,,,,,,,,,,,
8MNB,0.801020408,0.796999608,0.78815271,0.683712745,0.9100478,0.792551471,NA,0.737913486,0.730251801,0.741680989,0.591976157,0.879531326,0.735922023,,,,,,,,,,,,,,
9SVMRBF,0.760204082,0.749350428,0.757110862,0.623654376,0.85805165,0.753210656,32,0.796437659,0.787383188,0.812785168,0.690029784,0.895820002,0.799882555,,,,,,,,,,,,,,
9SVMLN,0.757653061,0.744782813,0.759199121,0.623210929,0.861252298,0.751921874,8,0.791348601,0.781586081,0.811129023,0.68545676,0.902563453,0.796083559,,,,,,,,,,,,,,
9RF,0.75255102,0.743169354,0.744069097,0.609121253,0.889234513,0.743618953,50,0.786259542,0.778691555,0.790900464,0.666810255,0.908179307,0.784748527,,,,,,,,,,,,,,
9ET,0.755102041,0.750077682,0.742018166,0.610788373,0.874754694,0.746026157,20,0.786259542,0.777034969,0.79887218,0.671622561,0.903875465,0.787802277,,,,,,,,,,,,,,
9XGB,0.760204082,0.750084445,0.749017046,0.620586934,0.871214729,0.749550366,20,0.768447837,0.759682091,0.779228144,0.643267709,0.906837214,0.769330988,,,,,,,,,,,,,,
9LGBM,0.75,0.738489664,0.745786156,0.607809918,0.878934235,0.742119976,20,0.770992366,0.763002421,0.777548413,0.64361642,0.904664912,0.770206745,,,,,,,,,,,,,,
9MLP,0.757653061,0.746500216,0.745313342,0.616547647,0.900839002,0.745906307,200,0.806615776,0.798450126,0.818399313,0.703455325,0.918039524,0.80830165,,,,,,,,,,,,,,
9NB,0.75,0.737632682,0.74771681,0.608940226,0.8644132,0.742640515,NA,0.776081425,0.766593967,0.796298917,0.66253675,0.895911227,0.78116415,,,,,,,,,,,,,,
91NN,0.724489796,0.716288637,0.704182738,0.561093171,0.778137054,0.710184102,NA,0.745547074,0.73589632,0.749217219,0.604160871,0.811912914,0.742497028,,,,,,,,,,,,,,
9DT,0.729591837,0.717607965,0.716527726,0.573352471,0.787395794,0.717067439,NA,0.743002545,0.734132251,0.735450191,0.59539388,0.801587643,0.73479063,,,,,,,,,,,,,,
9LR,0.757653061,0.747777829,0.751476505,0.618142425,0.897230172,0.749622604,100,0.801526718,0.792223348,0.814441313,0.696684067,0.905916335,0.803178709,,,,,,,,,,,,,,
9PLS,0.74744898,0.734581105,0.744792833,0.605129206,0.902008938,0.739651725,NA,0.783715013,0.773945571,0.799728112,0.670525869,0.920228319,0.786625635,,,,,,,,,,,,,,
9MNB,0.75,0.736889864,0.74771681,0.609459185,0.891869893,0.742263857,NA,0.776081425,0.766876341,0.797449844,0.663799586,0.913568103,0.781864325,,,,,,,,,,,,,,
