0,0.508905827999115,0.5288753509521484,0.48600509762763977,0.2225876748561859,0.6738648414611816,0.4790619909763336,0,0.48346055979643765,0.45685510071474983,0.45744851763888716,0.18408297843698954,0.6207516199117542,0.4571516166020333
1,0.5368956923484802,0.5837563276290894,0.49618321657180786,0.24109666049480438,0.6881478428840637,0.47702038288116455,1,0.5216284987277354,0.4923349982722332,0.45650678797375327,0.21048609362878948,0.6446176304099036,0.4737444575613435
2,0.5776081681251526,0.6076695919036865,0.5368956923484802,0.3326430320739746,0.7258657813072205,0.5512139201164246,2,0.5368956743002544,0.5282448990964369,0.5356920670470502,0.2990458448025086,0.6872657639734907,0.5319424193516881
3,0.5496183037757874,0.6064814925193787,0.5114504098892212,0.2885327935218811,0.727070152759552,0.5206676125526428,3,0.5470737913486005,0.5199435576646535,0.521667644288025,0.28853278718259723,0.6742475904709947,0.5208041741125155
4,0.5292620658874512,0.5675675868988037,0.48600509762763977,0.2595197558403015,0.6974374055862427,0.4852609932422638,4,0.5216284987277354,0.5102376838631489,0.4974554498630647,0.25951975991673276,0.6571174253145138,0.5037654977853466
5,0.5470737814903259,0.5843750238418579,0.48600509762763977,0.27758580446243286,0.7125425934791565,0.5187674164772034,5,0.5241730279898219,0.4991038119373381,0.48040176819572117,0.23141078709685567,0.6661981091572358,0.48957424772475666
6,0.5521628260612488,0.6197183132171631,0.5241730213165283,0.28461456298828125,0.7241727113723755,0.5147078633308411,6,0.539440203562341,0.5103958114411077,0.5066444069803532,0.26592159229755513,0.6871233935903588,0.5085131905878612
7,0.5572519302368164,0.624365508556366,0.5292620658874512,0.28105178475379944,0.7155937552452087,0.511634111404419,7,0.5470737913486005,0.5147949476645277,0.5098312475132184,0.27705880980815845,0.6789112032673064,0.5123010745119169
8,0.5496183037757874,0.5789473652839661,0.5216284990310669,0.26907843351364136,0.7046565413475037,0.5009586215019226,8,0.549618320610687,0.5157300996010674,0.49804749188847725,0.26907843494748124,0.6523175949967664,0.5067345831156207
9,0.5343511700630188,0.5912162065505981,0.47328245639801025,0.23773616552352905,0.690447986125946,0.46998777985572815,9,0.5114503816793893,0.4721892426695449,0.4610934045424527,0.2114241392536287,0.6334671922577858,0.46657536415410583
